cod_commune,lib_commune,num_risque_jo,lib_risque_jo,dat_deb,dat_fin,nb_risque,lib_com,classe_ris
32256,Mirande,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Mirande,1
32257,Mirannes,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Mirannes,1
32258,Mirepoix,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32260,Monbardon,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Monbardon,1
32261,Monblanc,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32262,Monbrun,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32263,Moncassin,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Moncassin,1
32264,Monclar,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32265,Monclar-sur-Losse,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Monclar-sur-Losse,1
32266,Moncorneil-Grazan,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Moncorneil-Grazan,1
32267,Monferran-Plavès,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Monferran-Plavès,1
32268,Monferran-Savès,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Monferran-Savès,1
32269,Monfort,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Monfort,1
32270,Mongausy,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Mongausy,1
32271,Monguilhem,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32272,Monlaur-Bernet,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Monlaur-Bernet,1
32273,Monlezun,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Monlezun,1
32274,Monlezun-d'Armagnac,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32275,Monpardiac,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Monpardiac,1
32276,Montadet,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Montadet,1
32277,Montamat,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32278,Montaut,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Montaut,1
32279,Montaut-les-Créneaux,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Montaut-les-Créneaux,1
32280,Mont-d'Astarac,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Mont-d'Astarac,1
32281,Mont-de-Marrast,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Mont-de-Marrast,1
32282,Montégut,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32283,Montégut-Arros,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Montégut-Arros,1
32284,Montégut-Savès,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Montégut-Savès,1
32285,Montesquiou,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Montesquiou,1
32286,Montestruc-sur-Gers,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Montestruc-sur-Gers,1
32287,Monties,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Monties,1
32288,Montiron,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Montiron,1
32289,Montpézat,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Montpézat,1
32290,Montréal,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32291,Mormès,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Mormès,1
32292,Mouchan,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Mouchan,1
32293,Mouchès,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Mouchès,1
32294,Mourède,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Mourède,1
32295,Nizas,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32296,Nogaro,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Nogaro,1
32297,Noilhan,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Noilhan,1
32298,Nougaroulet,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32299,Noulens,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32300,Orbessan,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Orbessan,1
32301,Ordan-Larroque,60.0,Mouvement de Terrain,2013-02-18 00:00:00,2013-02-18 00:00:00,2,Ordan-Larroque,2
32301,Ordan-Larroque,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,2,Ordan-Larroque,2
32302,Ornézan,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Ornézan,1
32303,Pallanne,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Pallanne,1
32304,Panassac,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Panassac,1
32305,Panjas,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32306,Pauilhac,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Pauilhac,1
32307,Pavie,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Pavie,1
32308,Pébées,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32309,Pellefigue,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Pellefigue,1
32310,Perchède,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Perchède,1
32311,Pergain-Taillac,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Pergain-Taillac,1
32312,Pessan,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Pessan,1
32313,Pessoulens,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32314,Peyrecave,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Peyrecave,1
32315,Peyrusse-Grande,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Peyrusse-Grande,1
32316,Peyrusse-Massas,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32317,Peyrusse-Vieille,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Peyrusse-Vieille,1
32318,Pis,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32319,Plaisance,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Plaisance,1
32320,Plieux,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Plieux,1
32321,Polastron,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32322,Pompiac,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Pompiac,1
32324,Ponsan-Soubiran,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Ponsan-Soubiran,1
32325,Pouydraguin,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Pouydraguin,1
32326,Pouylebon,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Pouylebon,1
32327,Pouy-Loubrin,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Pouy-Loubrin,1
32328,Pouy-Roquelaure,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32329,Préchac,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32330,Préchac-sur-Adour,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Préchac-sur-Adour,1
32331,Preignan,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Preignan,1
32332,Préneron,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32333,Projan,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Projan,1
32334,Pujaudran,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Pujaudran,1
32335,Puycasquier,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32336,Puylausic,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Puylausic,1
32337,Puységur,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Puységur,1
32338,Ramouzens,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32339,Razengues,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32340,Réans,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32341,Réjaumont,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32342,Ricourt,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Ricourt,1
32343,Riguepeu,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Riguepeu,1
32344,Riscle,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Riscle,1
32345,La Romieu,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32346,Roquebrune,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Roquebrune,1
32347,Roquefort,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Roquefort,1
32348,Roquelaure,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Roquelaure,1
32349,Roquelaure-Saint-Aubin,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32350,Roquepine,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32351,Roques,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Roques,1
32352,Rozès,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Rozès,1
32353,Sabaillan,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Sabaillan,1
32354,Sabazan,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Sabazan,1
32355,Sadeillan,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Sadeillan,1
32356,Saint-André,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32357,Sainte-Anne,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32358,Saint-Antoine,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Antoine,1
32359,Saint-Antonin,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32360,Saint-Arailles,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Arailles,1
32361,Saint-Arroman,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Arroman,1
32362,Saint-Aunix-Lengros,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Aunix-Lengros,1
32363,Sainte-Aurence-Cazaux,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Sainte-Aurence-Cazaux,1
32364,Saint-Avit-Frandat,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32365,Saint-Blancard,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Blancard,1
32366,Saint-Brès,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32367,Saint-Christaud,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Christaud,1
32368,Sainte-Christie,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Sainte-Christie,1
32369,Sainte-Christie-d'Armagnac,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32370,Saint-Clar,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Clar,1
32371,Saint-Créac,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32372,Saint-Cricq,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32373,Sainte-Dode,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Sainte-Dode,1
32374,Saint-Élix-d'Astarac,60.0,Mouvement de Terrain,1993-12-01 00:00:00,1994-01-31 00:00:00,2,Saint-Élix-d'Astarac,2
32374,Saint-Élix-d'Astarac,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,2,Saint-Élix-d'Astarac,2
32375,Saint-Élix-Theux,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Élix-Theux,1
32376,Sainte-Gemme,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32377,Saint-Georges,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Georges,1
32378,Saint-Germé,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Germé,1
32379,Saint-Germier,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Germier,1
32380,Saint-Griède,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Griède,1
32381,Saint-Jean-le-Comtal,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Jean-le-Comtal,1
32382,Saint-Jean-Poutge,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Jean-Poutge,1
32383,Saint-Justin,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Justin,1
32384,Saint-Lary,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32385,Saint-Léonard,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32386,Saint-Lizier-du-Planté,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Lizier-du-Planté,1
32387,Saint-Loube,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32388,Sainte-Marie,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Sainte-Marie,1
32389,Saint-Martin,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Martin,1
32390,Saint-Martin-d'Armagnac,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Martin-d'Armagnac,1
32391,Saint-Martin-de-Goyne,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Martin-de-Goyne,1
32392,Saint-Martin-Gimois,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32393,Saint-Maur,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Maur,1
32394,Saint-Médard,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Médard,1
32395,Sainte-Mère,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32396,Saint-Mézard,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Mézard,1
32397,Saint-Michel,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Michel,1
32398,Saint-Mont,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Mont,1
32399,Saint-Orens,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Orens,1
32400,Saint-Orens-Pouy-Petit,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32401,Saint-Ost,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Ost,1
32402,Saint-Paul-de-Baïse,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Paul-de-Baïse,1
32403,Saint-Pierre-d'Aubézies,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Pierre-d'Aubézies,1
32404,Saint-Puy,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32405,Sainte-Radegonde,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32406,Saint-Sauvy,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32407,Saint-Soulan,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,2,,2
32407,Saint-Soulan,60.0,Mouvement de Terrain,2007-05-25 00:00:00,2007-05-26 00:00:00,2,,2
32408,Salles-d'Armagnac,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32409,Samaran,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Samaran,1
32410,Samatan,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Samatan,1
32411,Sansan,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Sansan,1
32412,Saramon,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saramon,1
32413,Sarcos,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Sarcos,1
32414,Sarragachies,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Sarragachies,1
32415,Sarraguzan,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Sarraguzan,1
32416,Sarrant,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Sarrant,1
32417,La Sauvetat,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32418,Sauveterre,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Sauveterre,1
32419,Sauviac,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Sauviac,1
32420,Sauvimont,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32421,Savignac-Mona,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32422,Scieurac-et-Flourès,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Scieurac-et-Flourès,1
32423,Séailles,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32424,Ségos,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Ségos,1
32425,Ségoufielle,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Ségoufielle,1
32426,Seissan,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Seissan,1
32427,Sembouès,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Sembouès,1
32428,Sémézies-Cachan,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Sémézies-Cachan,1
32429,Sempesserre,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Sempesserre,1
32430,Sère,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Sère,1
32431,Sérempuy,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32432,Seysses-Savès,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32433,Simorre,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Simorre,1
32434,Sion,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Sion,1
32435,Sirac,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32436,Solomiac,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Solomiac,1
32437,Sorbets,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Sorbets,1
32438,Tachoires,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Tachoires,1
32439,Tarsac,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Tarsac,1
32440,Tasque,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Tasque,1
32441,Taybosc,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32442,Terraube,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32443,Termes-d'Armagnac,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Termes-d'Armagnac,1
32444,Thoux,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32445,Tieste-Uragnoux,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Tieste-Uragnoux,1
32446,Tillac,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Tillac,1
32447,Tirent-Pontéjac,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Tirent-Pontéjac,1
32448,Touget,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Touget,1
32449,Toujouse,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32450,Tourdun,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Tourdun,1
32451,Tournan,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Tournan,1
32452,Tournecoupe,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Tournecoupe,1
32453,Tourrenquets,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32454,Traversères,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Traversères,1
32455,Troncens,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Troncens,1
32456,Tudelle,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Tudelle,1
32457,Urdens,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,,1
32458,Urgosse,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Urgosse,1
32459,Valence-sur-Baïse,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Valence-sur-Baïse,1
32460,Vergoignan,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Vergoignan,1
32461,Verlus,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Verlus,1
32462,Vic-Fezensac,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Vic-Fezensac,1
32463,Viella,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Viella,1
32464,Villecomtal-sur-Arros,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Villecomtal-sur-Arros,1
32465,Villefranche,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Villefranche,1
32466,Viozan,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Viozan,1
32467,Saint-Caprais,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Saint-Caprais,1
32468,Aussos,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Aussos,1
33001,Abzac,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Abzac,1
33002,Aillas,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Aillas,1
33003,Ambarès-et-Lagrave,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Ambarès-et-Lagrave,1
33004,Ambès,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Ambès,1
33005,Andernos-les-Bains,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Andernos-les-Bains,1
33006,Anglade,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Anglade,1
33007,Arbanats,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Arbanats,1
33008,Porte-de-Benauge,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Porte-de-Benauge,1
33009,Arcachon,60.0,Mouvement de Terrain,2013-07-26 00:00:00,2013-07-27 00:00:00,2,Arcachon,2
33009,Arcachon,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,2,Arcachon,2
33010,Arcins,60.0,Mouvement de Terrain,1999-12-25 00:00:00,1999-12-29 00:00:00,1,Arcins,1
