cod_commune,lib_commune,num_risque_jo,lib_risque_jo,dat_deb,dat_fin,nb_risque,lib_com,classe_ris_inon,classe_ris_mouv,classe_ris_sech,classe_ris_seis,classe_ris_temp
55018,Autréville-Saint-Lambert,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Autréville-Saint-Lambert,1,0,0,0,0
55021,Avillers-Sainte-Croix,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Avillers-Sainte-Croix,1,0,0,0,0
55022,Avioth,54.0,Inondations,2016-06-03 00:00:00,2016-06-03 00:00:00,4.0,Avioth,2,0,0,0,0
55023,Avocourt,54.0,Inondations,2016-05-28 00:00:00,2016-06-08 00:00:00,3.0,Avocourt,2,0,0,0,0
55024,Azannes-et-Soumazannes,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,3.0,Azannes-et-Soumazannes,2,0,0,0,0
55025,Baâlon,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Baâlon,1,0,0,0,0
55026,Badonvilliers-Gérauvilliers,54.0,Inondations,2016-06-07 00:00:00,2016-06-07 00:00:00,2.0,Badonvilliers-Gérauvilliers,1,0,0,0,0
55027,Bannoncourt,54.0,Inondations,2001-12-31 00:00:00,2002-01-01 00:00:00,5.0,Bannoncourt,2,0,0,0,0
55028,Bantheville,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Bantheville,1,0,0,0,0
55029,Bar-le-Duc,54.0,Inondations,1987-07-07 00:00:00,1987-07-08 00:00:00,12.0,Bar-le-Duc,4,0,0,0,0
55031,Baudonvilliers,54.0,Inondations,1998-10-28 00:00:00,1998-10-29 00:00:00,2.0,Baudonvilliers,1,0,0,0,0
55032,Baudrémont,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Baudrémont,1,0,0,0,0
55033,Baulny,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,2.0,Baulny,1,0,0,0,0
55034,Bazeilles-sur-Othain,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,4.0,Bazeilles-sur-Othain,2,0,0,0,0
55035,Bazincourt-sur-Saulx,54.0,Inondations,1990-02-15 00:00:00,1990-02-19 00:00:00,4.0,Bazincourt-sur-Saulx,2,0,0,0,0
55036,Beauclair,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,2.0,Beauclair,1,0,0,0,0
55037,Beaufort-en-Argonne,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,2.0,Beaufort-en-Argonne,1,0,0,0,0
55038,Beaulieu-en-Argonne,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Beaulieu-en-Argonne,1,0,0,0,0
55039,Beaumont-en-Verdunois,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Beaumont-en-Verdunois,1,0,0,0,0
55040,Beausite,54.0,Inondations,1988-05-26 00:00:00,1988-05-26 00:00:00,4.0,Beausite,2,0,0,0,0
55041,Behonne,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,2.0,Behonne,1,0,0,0,0
55042,Belleray,54.0,Inondations,1999-07-06 00:00:00,1999-07-07 00:00:00,7.0,Belleray,3,0,0,0,0
55043,Belleville-sur-Meuse,54.0,Inondations,1999-07-06 00:00:00,1999-07-07 00:00:00,8.0,Belleville-sur-Meuse,3,0,0,0,0
55044,Belrain,54.0,Inondations,1995-07-22 00:00:00,1995-07-22 00:00:00,2.0,Belrain,1,0,0,0,0
55045,Belrupt-en-Verdunois,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,2.0,Belrupt-en-Verdunois,1,0,0,0,0
55046,Beney-en-Woëvre,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Beney-en-Woëvre,1,0,0,0,0
55047,Béthelainville,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Béthelainville,1,0,0,0,0
55048,Béthincourt,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Béthincourt,1,0,0,0,0
55049,Beurey-sur-Saulx,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,4.0,Beurey-sur-Saulx,2,0,0,0,0
55050,Bezonvaux,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Bezonvaux,1,0,0,0,0
55051,Biencourt-sur-Orge,54.0,Inondations,1988-05-26 00:00:00,1988-05-26 00:00:00,5.0,Biencourt-sur-Orge,2,0,0,0,0
55053,Billy-sous-Mangiennes,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,2.0,Billy-sous-Mangiennes,1,0,0,0,0
55054,Bislée,54.0,Inondations,2001-12-30 00:00:00,2002-01-02 00:00:00,3.0,Bislée,2,0,0,0,0
55055,Blanzée,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Blanzée,1,0,0,0,0
55057,Boinville-en-Woëvre,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Boinville-en-Woëvre,1,0,0,0,0
55058,Boncourt-sur-Meuse,54.0,Inondations,2001-12-31 00:00:00,2002-01-01 00:00:00,6.0,Boncourt-sur-Meuse,3,0,0,0,0
55059,Bonnet,54.0,Inondations,1988-12-05 00:00:00,1988-12-06 00:00:00,4.0,Bonnet,2,0,0,0,0
55060,Bonzée,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,3.0,Bonzée,2,0,0,0,0
55061,Le Bouchon-sur-Saulx,54.0,Inondations,1988-05-26 00:00:00,1988-05-26 00:00:00,4.0,Le Bouchon-sur-Saulx,2,0,0,0,0
55062,Bouconville-sur-Madt,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Bouconville-sur-Madt,1,0,0,0,0
55063,Bouligny,54.0,Inondations,2018-06-09 00:00:00,2018-06-09 00:00:00,5.0,Bouligny,2,0,0,0,0
55064,Bouquemont,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Bouquemont,1,0,0,0,0
55065,Boureuilles,54.0,Inondations,2016-06-17 00:00:00,2016-06-17 00:00:00,2.0,Boureuilles,1,0,0,0,0
55066,Bovée-sur-Barboure,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Bovée-sur-Barboure,1,0,0,0,0
55067,Boviolles,54.0,Inondations,1990-02-15 00:00:00,1990-02-19 00:00:00,2.0,Boviolles,1,0,0,0,0
55068,Brabant-en-Argonne,54.0,Inondations,2021-06-02 00:00:00,2021-06-02 00:00:00,1.0,Brabant-en-Argonne,1,0,0,0,0
55069,Brabant-le-Roi,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,4.0,Brabant-le-Roi,2,0,0,0,0
55070,Brabant-sur-Meuse,54.0,Inondations,2002-08-28 00:00:00,2002-08-28 00:00:00,3.0,Brabant-sur-Meuse,2,0,0,0,0
55071,Brandeville,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,2.0,Brandeville,1,0,0,0,0
55072,Braquis,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Braquis,1,0,0,0,0
55073,Bras-sur-Meuse,54.0,Inondations,1993-05-11 00:00:00,1993-05-11 00:00:00,3.0,Bras-sur-Meuse,2,0,0,0,0
55075,Brauvilliers,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Brauvilliers,1,0,0,0,0
55076,Bréhéville,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,2.0,Bréhéville,1,0,0,0,0
55077,Breux,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Breux,1,0,0,0,0
55078,Brieulles-sur-Meuse,54.0,Inondations,2012-07-28 00:00:00,2012-07-28 00:00:00,3.0,Brieulles-sur-Meuse,2,0,0,0,0
55079,Brillon-en-Barrois,54.0,Inondations,1988-05-26 00:00:00,1988-05-26 00:00:00,3.0,Brillon-en-Barrois,2,0,0,0,0
55080,Brixey-aux-Chanoines,54.0,Inondations,2001-12-30 00:00:00,2001-12-30 00:00:00,4.0,Brixey-aux-Chanoines,2,0,0,0,0
55081,Brizeaux,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Brizeaux,1,0,0,0,0
55083,Brouennes,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,2.0,Brouennes,1,0,0,0,0
55084,Broussey-en-Blois,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Broussey-en-Blois,1,0,0,0,0
55085,Broussey-Raulecourt,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Broussey-Raulecourt,1,0,0,0,0
55087,Bure,54.0,Inondations,1988-12-05 00:00:00,1988-12-06 00:00:00,2.0,Bure,1,0,0,0,0
55088,Burey-en-Vaux,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,4.0,Burey-en-Vaux,2,0,0,0,0
55089,Burey-la-Côte,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,3.0,Burey-la-Côte,2,0,0,0,0
55093,Buxières-sous-les-Côtes,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Buxières-sous-les-Côtes,1,0,0,0,0
55094,Buzy-Darmont,54.0,Inondations,2016-05-28 00:00:00,2016-06-04 00:00:00,8.0,Buzy-Darmont,3,0,0,0,0
55095,Cesse,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,2.0,Cesse,1,0,0,0,0
55096,Chaillon,54.0,Inondations,1997-02-24 00:00:00,1997-03-01 00:00:00,3.0,Chaillon,2,0,0,0,0
55097,Chalaines,54.0,Inondations,2001-12-30 00:00:00,2001-12-31 00:00:00,4.0,Chalaines,2,0,0,0,0
55099,Champneuville,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,2.0,Champneuville,1,0,0,0,0
55100,Champougny,54.0,Inondations,2001-12-30 00:00:00,2001-12-30 00:00:00,5.0,Champougny,2,0,0,0,0
55101,Chardogne,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,2.0,Chardogne,1,0,0,0,0
55102,Charny-sur-Meuse,54.0,Inondations,2002-01-01 00:00:00,2002-01-02 00:00:00,6.0,Charny-sur-Meuse,3,0,0,0,0
55103,Charpentry,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,3.0,Charpentry,2,0,0,0,0
55104,Chassey-Beaupré,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Chassey-Beaupré,1,0,0,0,0
55105,Châtillon-sous-les-Côtes,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Châtillon-sous-les-Côtes,1,0,0,0,0
55106,Chattancourt,54.0,Inondations,2016-05-28 00:00:00,2016-06-08 00:00:00,2.0,Chattancourt,1,0,0,0,0
55107,Chaumont-devant-Damvillers,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Chaumont-devant-Damvillers,1,0,0,0,0
55108,Chaumont-sur-Aire,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,3.0,Chaumont-sur-Aire,2,0,0,0,0
55109,Chauvency-le-Château,54.0,Inondations,2021-06-04 00:00:00,2021-06-04 00:00:00,5.0,Chauvency-le-Château,2,0,0,0,0
55110,Chauvency-Saint-Hubert,54.0,Inondations,2016-05-28 00:00:00,2016-06-08 00:00:00,5.0,Chauvency-Saint-Hubert,2,0,0,0,0
55111,Chauvoncourt,54.0,Inondations,2001-12-31 00:00:00,2002-01-03 00:00:00,5.0,Chauvoncourt,2,0,0,0,0
55113,Cheppy,54.0,Inondations,1993-05-11 00:00:00,1993-05-11 00:00:00,4.0,Cheppy,2,0,0,0,0
55114,Chonville-Malaumont,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Chonville-Malaumont,1,0,0,0,0
55115,Cierges-sous-Montfaucon,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,3.0,Cierges-sous-Montfaucon,2,0,0,0,0
55116,Le Claon,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,2.0,Le Claon,1,0,0,0,0
55117,Clermont-en-Argonne,54.0,Inondations,2002-05-09 00:00:00,2002-05-09 00:00:00,8.0,Clermont-en-Argonne,3,0,0,0,0
55118,Cléry-le-Grand,54.0,Inondations,2012-07-28 00:00:00,2012-07-28 00:00:00,4.0,Cléry-le-Grand,2,0,0,0,0
55119,Cléry-le-Petit,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,3.0,Cléry-le-Petit,2,0,0,0,0
55120,Combles-en-Barrois,54.0,Inondations,1992-05-29 00:00:00,1992-05-29 00:00:00,2.0,Combles-en-Barrois,1,0,0,0,0
55121,Combres-sous-les-Côtes,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,3.0,Combres-sous-les-Côtes,2,0,0,0,0
55122,Commercy,54.0,Inondations,2001-12-30 00:00:00,2002-01-02 00:00:00,9.0,Commercy,4,0,0,0,0
55123,Les Hauts-de-Chée,54.0,Inondations,1988-05-26 00:00:00,1988-05-26 00:00:00,7.0,Les Hauts-de-Chée,3,0,0,0,0
55124,Consenvoye,54.0,Inondations,2002-01-01 00:00:00,2002-01-02 00:00:00,6.0,Consenvoye,3,0,0,0,0
55125,Contrisson,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,5.0,Contrisson,2,0,0,0,0
55127,Courcelles-en-Barrois,54.0,Inondations,2016-05-28 00:00:00,2016-05-28 00:00:00,2.0,Courcelles-en-Barrois,1,0,0,0,0
55128,Courcelles-sur-Aire,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,4.0,Courcelles-sur-Aire,2,0,0,0,0
55129,Courouvre,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Courouvre,1,0,0,0,0
55132,Cousances-les-Forges,54.0,Inondations,2005-09-10 00:00:00,2005-09-11 00:00:00,6.0,Cousances-les-Forges,3,0,0,0,0
55133,Couvertpuis,54.0,Inondations,1990-02-15 00:00:00,1990-02-19 00:00:00,2.0,Couvertpuis,1,0,0,0,0
55134,Couvonges,54.0,Inondations,1988-05-26 00:00:00,1988-05-26 00:00:00,3.0,Couvonges,2,0,0,0,0
55137,Cuisy,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,3.0,Cuisy,2,0,0,0,0
55138,Culey,54.0,Inondations,2016-05-28 00:00:00,2016-06-08 00:00:00,2.0,Culey,1,0,0,0,0
55139,Cumières-le-Mort-Homme,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,2.0,Cumières-le-Mort-Homme,1,0,0,0,0
55140,Cunel,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Cunel,1,0,0,0,0
55141,Dagonville,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Dagonville,1,0,0,0,0
55142,Dainville-Bertheléville,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,2.0,Dainville-Bertheléville,1,0,0,0,0
55143,Damloup,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Damloup,1,0,0,0,0
55144,Dammarie-sur-Saulx,54.0,Inondations,2016-06-07 00:00:00,2016-06-07 00:00:00,2.0,Dammarie-sur-Saulx,1,0,0,0,0
55145,Damvillers,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,4.0,Damvillers,2,0,0,0,0
55146,Dannevoux,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,4.0,Dannevoux,2,0,0,0,0
55148,Delouze-Rosières,54.0,Inondations,2016-05-28 00:00:00,2016-06-08 00:00:00,3.0,Delouze-Rosières,2,0,0,0,0
55149,Delut,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,3.0,Delut,2,0,0,0,0
55150,Demange-Baudignécourt,54.0,Inondations,1988-12-05 00:00:00,1988-12-06 00:00:00,7.0,Demange-Baudignécourt,3,0,0,0,0
55153,Dieppe-sous-Douaumont,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Dieppe-sous-Douaumont,1,0,0,0,0
55154,Dieue-sur-Meuse,54.0,Inondations,2002-01-01 00:00:00,2002-01-02 00:00:00,8.0,Dieue-sur-Meuse,3,0,0,0,0
55155,Dombasle-en-Argonne,54.0,Inondations,2016-06-04 00:00:00,2016-06-04 00:00:00,6.0,Dombasle-en-Argonne,3,0,0,0,0
55156,Dombras,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,2.0,Dombras,1,0,0,0,0
55157,Dommartin-la-Montagne,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Dommartin-la-Montagne,1,0,0,0,0
55158,Dommary-Baroncourt,54.0,Inondations,2016-05-31 00:00:00,2016-05-31 00:00:00,5.0,Dommary-Baroncourt,2,0,0,0,0
55159,Dompcevrin,54.0,Inondations,2001-12-31 00:00:00,2002-01-02 00:00:00,4.0,Dompcevrin,2,0,0,0,0
55160,Dompierre-aux-Bois,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Dompierre-aux-Bois,1,0,0,0,0
55162,Domremy-la-Canne,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,3.0,Domremy-la-Canne,2,0,0,0,0
55163,Doncourt-aux-Templiers,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Doncourt-aux-Templiers,1,0,0,0,0
55165,Doulcon,54.0,Inondations,2002-01-01 00:00:00,2002-01-01 00:00:00,7.0,Doulcon,3,0,0,0,0
55166,Dugny-sur-Meuse,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,4.0,Dugny-sur-Meuse,2,0,0,0,0
55167,Dun-sur-Meuse,54.0,Inondations,2002-01-02 00:00:00,2002-01-04 00:00:00,6.0,Dun-sur-Meuse,3,0,0,0,0
55168,Duzey,54.0,Inondations,2016-06-03 00:00:00,2016-06-03 00:00:00,3.0,Duzey,2,0,0,0,0
55169,Écouviez,54.0,Inondations,2016-06-03 00:00:00,2016-06-03 00:00:00,3.0,Écouviez,2,0,0,0,0
55170,Écurey-en-Verdunois,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,2.0,Écurey-en-Verdunois,1,0,0,0,0
55171,Eix,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Eix,1,0,0,0,0
55172,Les Éparges,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Les Éparges,1,0,0,0,0
55173,Épiez-sur-Meuse,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Épiez-sur-Meuse,1,0,0,0,0
55174,Épinonville,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,2.0,Épinonville,1,0,0,0,0
55175,Érize-la-Brûlée,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,5.0,Érize-la-Brûlée,2,0,0,0,0
55177,Érize-la-Petite,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Érize-la-Petite,1,0,0,0,0
55178,Érize-Saint-Dizier,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,3.0,Érize-Saint-Dizier,2,0,0,0,0
55179,Erneville-aux-Bois,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Erneville-aux-Bois,1,0,0,0,0
55180,Esnes-en-Argonne,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,2.0,Esnes-en-Argonne,1,0,0,0,0
55181,Étain,54.0,Inondations,2016-05-28 00:00:00,2016-06-04 00:00:00,11.0,Étain,4,0,0,0,0
55182,Éton,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,4.0,Éton,2,0,0,0,0
55183,Étraye,54.0,Inondations,1990-02-15 00:00:00,1990-02-19 00:00:00,3.0,Étraye,2,0,0,0,0
55184,Euville,54.0,Inondations,2001-12-29 00:00:00,2001-12-31 00:00:00,6.0,Euville,3,0,0,0,0
55185,Èvres,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,2.0,Èvres,1,0,0,0,0
55186,Fains-Véel,54.0,Inondations,1988-05-26 00:00:00,1988-05-26 00:00:00,7.0,Fains-Véel,3,0,0,0,0
55188,Flassigny,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Flassigny,1,0,0,0,0
55189,Fleury-devant-Douaumont,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Fleury-devant-Douaumont,1,0,0,0,0
55191,Foameix-Ornel,54.0,Inondations,2016-06-05 00:00:00,2016-06-05 00:00:00,5.0,Foameix-Ornel,2,0,0,0,0
55192,Fontaines-Saint-Clair,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,2.0,Fontaines-Saint-Clair,1,0,0,0,0
55193,Forges-sur-Meuse,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,3.0,Forges-sur-Meuse,2,0,0,0,0
55194,Foucaucourt-sur-Thabas,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Foucaucourt-sur-Thabas,1,0,0,0,0
55195,Fouchères-aux-Bois,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Fouchères-aux-Bois,1,0,0,0,0
55196,Frémeréville-sous-les-Côtes,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Frémeréville-sous-les-Côtes,1,0,0,0,0
55197,Fresnes-au-Mont,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,3.0,Fresnes-au-Mont,2,0,0,0,0
55198,Fresnes-en-Woëvre,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,5.0,Fresnes-en-Woëvre,2,0,0,0,0
55199,Froidos,54.0,Inondations,1990-02-15 00:00:00,1990-02-19 00:00:00,4.0,Froidos,2,0,0,0,0
55200,Fromeréville-les-Vallons,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,3.0,Fromeréville-les-Vallons,2,0,0,0,0
55201,Fromezey,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,2.0,Fromezey,1,0,0,0,0
55202,Futeau,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Futeau,1,0,0,0,0
55204,Génicourt-sur-Meuse,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,5.0,Génicourt-sur-Meuse,2,0,0,0,0
55206,Gercourt-et-Drillancourt,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,2.0,Gercourt-et-Drillancourt,1,0,0,0,0
55207,Géry,54.0,Inondations,2016-06-07 00:00:00,2016-06-07 00:00:00,2.0,Géry,1,0,0,0,0
55208,Gesnes-en-Argonne,54.0,Inondations,2012-07-28 00:00:00,2012-07-28 00:00:00,2.0,Gesnes-en-Argonne,1,0,0,0,0
55210,Gimécourt,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,2.0,Gimécourt,1,0,0,0,0
55211,Gincrey,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Gincrey,1,0,0,0,0
55212,Girauvoisin,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Girauvoisin,1,0,0,0,0
55214,Givrauval,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,4.0,Givrauval,2,0,0,0,0
55215,Gondrecourt-le-Château,54.0,Inondations,1988-12-05 00:00:00,1988-12-06 00:00:00,7.0,Gondrecourt-le-Château,3,0,0,0,0
55216,Gouraincourt,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,3.0,Gouraincourt,2,0,0,0,0
55217,Goussaincourt,54.0,Inondations,2001-12-30 00:00:00,2001-12-31 00:00:00,4.0,Goussaincourt,2,0,0,0,0
55218,Gremilly,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Gremilly,1,0,0,0,0
55219,Grimaucourt-en-Woëvre,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Grimaucourt-en-Woëvre,1,0,0,0,0
55220,Grimaucourt-près-Sampigny,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,4.0,Grimaucourt-près-Sampigny,2,0,0,0,0
55221,Guerpont,54.0,Inondations,1988-12-05 00:00:00,1988-12-06 00:00:00,8.0,Guerpont,3,0,0,0,0
55222,Gussainville,54.0,Inondations,2016-05-28 00:00:00,2016-06-04 00:00:00,4.0,Gussainville,2,0,0,0,0
55224,Haironville,54.0,Inondations,2021-06-04 00:00:00,2021-06-04 00:00:00,7.0,Haironville,3,0,0,0,0
55225,Halles-sous-les-Côtes,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Halles-sous-les-Côtes,1,0,0,0,0
55226,Han-lès-Juvigny,54.0,Inondations,2021-07-13 00:00:00,2021-07-16 00:00:00,4.0,Han-lès-Juvigny,2,0,0,0,0
55228,Hannonville-sous-les-Côtes,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,2.0,Hannonville-sous-les-Côtes,1,0,0,0,0
55229,Han-sur-Meuse,54.0,Inondations,2001-12-31 00:00:00,2001-12-31 00:00:00,6.0,Han-sur-Meuse,3,0,0,0,0
55232,Harville,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,2.0,Harville,1,0,0,0,0
55236,Haudainville,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,4.0,Haudainville,2,0,0,0,0
55237,Haudiomont,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Haudiomont,1,0,0,0,0
55239,Haumont-près-Samogneux,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Haumont-près-Samogneux,1,0,0,0,0
55241,Heippes,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Heippes,1,0,0,0,0
55242,Hennemont,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Hennemont,1,0,0,0,0
55243,Herbeuville,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,2.0,Herbeuville,1,0,0,0,0
55244,Herméville-en-Woëvre,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,2.0,Herméville-en-Woëvre,1,0,0,0,0
55245,Heudicourt-sous-les-Côtes,54.0,Inondations,1993-12-19 00:00:00,1994-01-02 00:00:00,3.0,Heudicourt-sous-les-Côtes,2,0,0,0,0
55246,Hévilliers,54.0,Inondations,2018-08-08 00:00:00,2018-08-08 00:00:00,2.0,Hévilliers,1,0,0,0,0
55247,Horville-en-Ornois,54.0,Inondations,1999-12-25 00:00:00,1999-12-29 00:00:00,1.0,Horville-en-Ornois,1,0,0,0,0
55248,Houdelaincourt,54.0,Inondations,1988-12-05 00:00:00,1988-12-06 00:00:00,4.0,Houdelaincourt,2,0,0,0,0
55250,Inor,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,3.0,Inor,2,0,0,0,0
55251,Ippécourt,54.0,Inondations,2016-06-04 00:00:00,2016-06-04 00:00:00,4.0,Ippécourt,2,0,0,0,0
55252,Iré-le-Sec,54.0,Inondations,1995-01-17 00:00:00,1995-01-31 00:00:00,2.0,Iré-le-Sec,1,0,0,0,0
