return_mean_surge_level_counts,station_y_coordinate,station_x_coordinate
1,28.506,-13.213
1,28.271,-13.271
1,27.993,-13.257
1,27.759,-13.257
1,27.502,-13.25
3,66.475,-12.949
2,66.24,-12.949
3,66.006,-12.949
3,65.771,-12.949
3,65.493,-12.979
3,65.259,-12.979
3,65.01,-13.046
3,64.775,-12.949
3,64.482,-12.949
3,64.248,-12.949
3,64.014,-13.008
2,63.809,-13.008
2,57.949,-13.014
3,57.744,-12.979
3,57.51,-12.979
3,57.275,-12.979
4,57.012,-13.017
3,56.777,-13.008
1,29.473,-13.047
1,29.238,-13.047
1,29.004,-12.979
1,28.74,-12.979
1,28.506,-12.979
1,28.257,-12.993
1,28.0,-13.0
3,66.475,-12.715
3,66.24,-12.715
3,66.006,-12.715
3,65.771,-12.715
3,65.479,-12.715
3,65.244,-12.715
3,65.01,-12.715
3,64.775,-12.715
3,64.482,-12.715
3,64.248,-12.715
2,64.043,-12.773
3,63.809,-12.773
1,57.949,-12.715
2,57.715,-12.781
3,57.48,-12.781
4,57.246,-12.782
4,57.012,-12.773
4,56.836,-12.773
1,29.473,-12.715
1,29.238,-12.715
1,29.004,-12.744
1,28.74,-12.744
1,28.506,-12.744
1,28.257,-12.759
1,28.0,-12.751
3,65.479,-12.48
3,65.244,-12.48
3,65.01,-12.48
3,64.775,-12.48
3,64.482,-12.48
3,64.248,-12.48
3,64.043,-12.539
3,63.809,-12.539
3,57.48,-12.539
4,57.246,-12.539
4,57.07,-12.539
4,56.836,-12.539
1,28.491,-12.495
1,28.257,-12.495
1,28.0,-12.502
3,65.479,-12.246
3,65.244,-12.246
3,65.01,-12.246
3,64.775,-12.246
3,64.482,-12.246
3,64.248,-12.246
3,64.043,-12.305
3,63.809,-12.305
4,57.539,-12.305
4,57.305,-12.305
4,57.07,-12.305
3,56.836,-12.305
1,28.491,-12.261
1,28.257,-12.261
3,70.518,-12.012
2,70.196,-12.077
3,65.479,-12.012
3,65.244,-12.012
3,65.01,-12.012
3,64.775,-12.012
3,64.482,-12.012
3,64.277,-12.012
3,51.973,-12.012
3,51.738,-12.012
3,51.51,-12.012
3,51.264,-12.012
1,28.975,-11.982
1,28.755,-11.997
1,28.491,-11.997
1,28.257,-11.997
2,70.518,-11.777
3,70.254,-11.836
3,65.479,-11.777
3,65.244,-11.777
3,65.01,-11.777
3,64.775,-11.777
3,64.512,-11.777
3,64.277,-11.836
3,52.002,-11.748
2,51.738,-11.748
3,51.475,-11.777
3,51.24,-11.777
1,28.98,-11.748
1,28.755,-11.763
1,28.491,-11.763
1,28.25,-11.755
2,70.986,-11.543
2,70.752,-11.543
2,70.489,-11.538
3,70.254,-11.602
1,54.521,-11.543
1,54.229,-11.514
1,53.965,-11.543
3,53.73,-11.543
3,53.496,-11.543
2,53.262,-11.543
3,53.027,-11.543
3,52.793,-11.543
3,52.559,-11.543
3,52.207,-11.543
3,51.973,-11.504
3,51.738,-11.514
3,51.475,-11.514
3,51.24,-11.514
3,51.006,-11.514
3,50.771,-11.543
1,28.989,-11.499
1,28.755,-11.499
1,28.491,-11.499
3,70.986,-11.309
2,70.752,-11.309
3,70.488,-11.191
3,70.254,-11.195
1,54.521,-11.279
1,54.287,-11.279
2,53.965,-11.309
3,53.73,-11.309
3,53.496,-11.309
3,53.262,-11.191
2,53.027,-11.191
2,52.793,-11.191
2,52.559,-11.191
3,52.207,-11.309
3,51.973,-11.309
3,51.738,-11.309
3,51.504,-11.191
3,51.27,-11.191
3,51.006,-11.279
3,50.771,-11.221
1,28.989,-11.265
1,28.755,-11.235
3,70.957,-10.957
3,70.752,-10.957
3,70.488,-10.957
3,70.225,-10.957
4,69.99,-10.957
3,69.785,-10.957
1,54.521,-10.986
2,54.199,-10.957
3,53.965,-10.957
3,53.73,-10.957
3,53.496,-10.957
2,53.262,-10.957
3,53.027,-10.957
2,52.793,-10.957
2,52.559,-10.957
3,52.207,-10.957
3,51.973,-10.996
3,51.738,-10.957
2,51.504,-10.957
3,51.27,-10.957
3,51.035,-10.957
2,50.771,-10.986
1,31.465,-10.957
1,31.23,-10.957
1,30.996,-10.957
1,30.762,-10.957
1,30.586,-10.957
1,30.293,-10.898
1,30.059,-10.898
1,29.707,-10.957
1,29.473,-10.986
1,29.268,-10.986
1,28.989,-11.001
3,70.957,-10.664
3,70.752,-10.723
4,70.488,-10.723
3,70.225,-10.723
3,69.99,-10.723
2,69.785,-10.723
3,54.521,-10.752
3,54.199,-10.723
4,53.965,-10.723
3,53.73,-10.752
2,53.496,-10.752
2,53.262,-10.723
3,53.027,-10.723
3,52.793,-10.723
2,52.471,-10.752
2,52.236,-10.752
3,51.987,-10.752
2,51.738,-10.752
2,51.504,-10.723
3,51.27,-10.723
3,51.035,-10.723
2,50.801,-10.723
1,31.494,-10.752
1,31.23,-10.723
1,30.996,-10.723
1,30.762,-10.723
1,30.527,-10.723
1,30.293,-10.723
1,30.059,-10.723
1,29.718,-10.723
1,29.502,-10.752
1,29.253,-10.737
1,28.989,-10.737
3,71.543,-10.488
3,71.279,-10.488
3,70.957,-10.43
3,70.752,-10.488
3,70.489,-10.493
3,70.254,-10.43
3,69.99,-10.43
3,69.785,-10.43
3,57.48,-10.555
3,57.246,-10.43
3,54.521,-10.488
3,54.229,-10.488
3,53.994,-10.518
3,53.745,-10.503
3,53.525,-10.518
2,53.232,-10.518
3,52.998,-10.488
3,52.764,-10.518
2,52.529,-10.518
2,52.251,-10.518
2,51.987,-10.503
2,51.752,-10.503
2,51.504,-10.518
2,51.27,-10.488
1,51.035,-10.488
2,50.801,-10.488
2,50.449,-10.488
3,50.215,-10.488
2,43.008,-10.43
1,42.773,-10.488
1,42.48,-10.488
1,42.246,-10.43
1,39.463,-10.518
1,39.287,-10.488
1,38.994,-10.518
1,38.73,-10.488
1,38.496,-10.488
1,38.316,-10.474
1,38.027,-10.43
1,37.793,-10.43
1,32.461,-10.488
1,32.285,-10.488
1,31.963,-10.488
1,31.787,-10.488
1,31.494,-10.518
1,31.26,-10.518
1,31.025,-10.518
1,30.751,-10.488
1,30.532,-10.505
1,30.282,-10.488
1,30.059,-10.488
1,29.736,-10.518
1,29.487,-10.503
1,29.253,-10.503
3,71.543,-10.254
3,71.279,-10.195
3,70.957,-10.195
3,70.752,-10.254
3,70.518,-10.254
3,70.254,-10.254
3,70.019,-10.195
3,69.785,-10.195
2,57.539,-10.195
3,57.305,-10.195
3,54.463,-10.254
3,54.227,-10.248
3,54.008,-10.251
2,53.745,-10.239
2,53.503,-10.239
2,53.232,-10.225
2,52.998,-10.225
2,52.764,-10.225
2,52.485,-10.239
2,51.995,-10.247
2,51.752,-10.25
2,51.519,-10.239
2,51.264,-10.254
2,51.035,-10.254
2,50.801,-10.254
2,50.455,-10.254
2,50.244,-10.225
2,43.007,-10.251
1,42.773,-10.25
1,42.48,-10.195
1,42.305,-10.195
1,39.521,-10.254
1,39.229,-10.225
1,38.994,-10.225
1,38.76,-10.225
1,38.496,-10.254
1,38.262,-10.254
1,38.027,-10.254
1,37.793,-10.254
1,32.52,-10.254
1,32.285,-10.254
1,31.963,-10.269
1,31.729,-10.269
1,31.494,-10.225
1,31.26,-10.225
1,31.025,-10.225
1,30.732,-10.225
1,30.498,-10.225
1,30.264,-10.225
1,30.029,-10.225
1,29.736,-10.239
1,29.487,-10.239
3,71.543,-9.961
3,71.279,-9.961
4,70.986,-9.961
3,70.752,-10.02
3,70.518,-10.02
3,70.254,-10.02
4,70.019,-9.961
3,69.785,-9.961
3,57.949,-10.02
3,57.715,-10.02
2,57.539,-10.02
3,57.246,-9.961
3,57.07,-9.961
3,56.836,-10.02
3,54.99,-9.99
2,54.756,-9.99
3,54.521,-9.99
2,53.745,-9.998
2,53.247,-10.005
2,52.998,-9.99
2,52.764,-9.99
2,52.515,-10.005
2,52.258,-9.998
2,51.746,-9.998
2,51.489,-10.005
2,51.24,-9.99
2,51.035,-10.02
2,50.801,-10.02
2,50.449,-10.02
2,50.244,-10.02
1,43.535,-10.02
2,43.301,-10.02
1,42.949,-10.02
2,42.715,-10.02
2,42.538,-10.016
1,42.246,-9.961
1,42.071,-10.016
1,41.777,-10.02
1,41.543,-10.02
1,41.309,-9.961
1,40.965,-10.02
1,40.752,-9.99
1,40.488,-9.99
1,40.225,-9.99
2,39.99,-9.99
1,39.756,-9.99
1,39.521,-9.99
1,39.229,-9.99
1,38.994,-9.99
1,38.76,-10.005
1,38.525,-9.99
1,38.262,-9.99
1,37.998,-10.02
1,37.793,-10.02
1,37.559,-10.02
1,37.207,-10.02
1,37.002,-9.99
1,36.738,-9.99
1,36.445,-10.02
1,36.27,-10.02
1,32.988,-9.961
1,32.754,-10.02
1,32.52,-9.99
1,32.256,-10.02
1,32.007,-9.99
1,31.743,-10.005
1,31.509,-10.005
1,31.245,-10.005
1,31.011,-10.005
1,30.747,-10.005
1,30.496,-9.999
1,30.264,-9.99
1,30.029,-9.99
1,29.751,-10.005
3,71.543,-9.785
3,71.279,-9.785
3,70.986,-9.785
3,70.752,-9.785
2,70.518,-9.785
3,70.247,-9.727
3,70.019,-9.727
3,69.785,-9.727
3,58.037,-9.756
3,57.744,-9.756
3,57.51,-9.785
3,57.246,-9.718
3,57.012,-9.727
3,56.836,-9.727
3,54.99,-9.756
3,54.756,-9.756
3,54.521,-9.756
2,53.254,-9.749
2,52.995,-9.756
2,52.749,-9.741
2,52.507,-9.749
3,51.24,-9.756
2,51.035,-9.785
2,50.801,-9.785
3,50.449,-9.785
3,50.215,-9.785
1,43.506,-9.756
1,43.271,-9.756
1,42.979,-9.756
1,42.744,-9.756
1,42.51,-9.785
1,42.246,-9.785
1,42.012,-9.785
1,41.777,-9.785
1,41.543,-9.785
1,41.221,-9.785
1,40.957,-9.785
1,40.723,-9.785
1,40.518,-9.756
1,40.225,-9.756
1,39.99,-9.756
1,39.756,-9.756
1,39.521,-9.756
1,39.243,-9.741
1,38.994,-9.741
1,38.745,-9.741
1,38.525,-9.756
1,38.232,-9.756
1,37.998,-9.756
1,37.793,-9.785
1,37.529,-9.785
1,37.207,-9.785
1,36.973,-9.785
1,36.768,-9.756
1,36.44,-9.767
1,36.269,-9.727
1,32.988,-9.785
1,32.725,-9.785
1,32.49,-9.756
1,32.241,-9.741
1,32.007,-9.741
1,31.75,-9.749
1,30.505,-9.741
1,30.249,-9.741
1,30.007,-9.749
3,71.514,-9.551
3,71.279,-9.551
3,70.986,-9.551
3,70.752,-9.551
3,70.518,-9.551
2,70.247,-9.492
3,70.019,-9.492
3,69.785,-9.492
3,62.051,-9.492
3,61.699,-9.492
3,61.494,-9.551
3,61.26,-9.551
2,58.037,-9.551
3,57.744,-9.521
3,57.51,-9.521
3,57.275,-9.521
3,57.016,-9.49
3,56.777,-9.492
2,55.518,-9.521
2,55.254,-9.551
3,54.99,-9.521
3,54.756,-9.521
3,54.521,-9.521
3,53.013,-9.5
2,52.756,-9.5
2,51.497,-9.5
2,51.24,-9.521
2,51.035,-9.463
2,50.684,-9.521
2,50.479,-9.521
3,50.244,-9.463
1,43.506,-9.521
1,43.271,-9.521
1,42.979,-9.521
1,42.744,-9.521
1,42.51,-9.521
1,42.275,-9.521
1,41.982,-9.463
1,41.748,-9.521
1,41.455,-9.463
1,41.279,-9.521
1,40.986,-9.521
1,40.752,-9.463
1,40.518,-9.521
1,40.225,-9.521
1,39.99,-9.521
1,39.756,-9.521
1,39.507,-9.507
1,39.243,-9.507
1,39.009,-9.507
1,38.752,-9.5
1,38.525,-9.521
1,38.232,-9.521
1,37.998,-9.521
1,37.764,-9.521
1,37.529,-9.551
1,37.236,-9.521
1,36.973,-9.521
1,36.768,-9.521
1,36.504,-9.521
1,36.192,-9.492
1,35.977,-9.492
1,35.742,-9.492
1,33.486,-9.521
1,33.252,-9.521
1,33.018,-9.521
1,32.739,-9.507
1,32.505,-9.507
1,32.241,-9.507
1,32.0,-9.5
2,71.514,-9.199
2,71.279,-9.199
3,70.986,-9.199
2,70.752,-9.231
3,70.518,-9.199
3,70.254,-9.258
3,69.99,-9.258
3,69.785,-9.258
3,62.051,-9.258
3,61.699,-9.258
3,61.494,-9.199
3,61.26,-9.199
1,57.949,-9.199
2,57.715,-9.265
1,57.476,-9.259
3,57.275,-9.229
3,56.982,-9.229
3,56.781,-9.255
3,55.518,-9.229
3,55.225,-9.229
3,54.99,-9.229
3,54.756,-9.229
3,54.521,-9.229
2,51.24,-9.229
2,51.035,-9.199
2,50.713,-9.199
2,50.479,-9.229
2,50.244,-9.229
1,43.506,-9.229
2,43.271,-9.243
2,42.751,-9.243
2,42.495,-9.243
3,42.275,-9.229
1,41.997,-9.229
1,41.748,-9.229
1,41.514,-9.242
1,41.279,-9.229
1,40.986,-9.229
1,40.752,-9.229
1,40.518,-9.241
1,40.269,-9.243
1,40.005,-9.243
1,39.741,-9.243
1,39.5,-9.243
1,38.511,-9.243
1,38.232,-9.229
1,37.998,-9.229
1,37.764,-9.229
1,37.529,-9.199
1,37.236,-9.229
1,37.002,-9.229
1,36.768,-9.229
1,36.504,-9.229
1,36.27,-9.199
1,35.977,-9.258
1,35.742,-9.258
1,33.486,-9.229
1,33.252,-9.229
1,33.003,-9.243
1,32.739,-9.243
2,71.514,-8.965
2,71.279,-8.965
3,71.001,-8.994
2,70.737,-8.994
2,70.518,-8.965
3,70.225,-9.023
3,69.99,-8.965
3,69.756,-9.023
3,62.519,-9.023
2,62.256,-9.023
2,62.021,-9.023
3,61.712,-9.023
3,61.494,-8.965
3,61.26,-8.965
2,57.949,-8.965
2,57.715,-8.965
3,57.48,-8.965
3,57.246,-9.032
1,56.982,-8.965
3,56.748,-8.994
3,56.514,-8.994
3,56.279,-8.965
3,55.518,-8.994
3,55.225,-8.994
3,54.99,-8.994
3,54.741,-8.994
2,54.507,-9.009
3,53.254,-9.001
2,51.489,-9.009
2,51.24,-8.965
2,51.035,-8.965
2,50.771,-8.994
2,50.479,-8.994
1,50.244,-8.994
2,43.975,-8.994
1,43.74,-8.994
2,43.506,-8.994
2,43.25,-9.001
2,42.751,-9.001
3,42.502,-9.001
2,42.261,-9.009
2,41.997,-9.009
2,41.763,-9.009
1,41.499,-9.009
2,41.265,-9.009
1,41.001,-9.009
1,40.737,-9.009
1,40.503,-9.009
1,40.239,-9.009
1,39.998,-9.001
1,38.518,-8.928
1,38.247,-9.009
1,37.998,-9.006
1,37.764,-8.994
1,37.529,-8.994
1,37.251,-9.009
1,36.995,-9.001
1,36.768,-8.994
1,36.475,-8.994
1,36.27,-8.994
1,35.977,-8.965
1,35.742,-9.023
1,33.486,-8.994
1,33.252,-8.994
1,33.003,-9.009
2,71.514,-8.73
1,71.279,-8.73
1,71.001,-8.76
2,70.737,-8.76
2,70.518,-8.73
3,70.225,-8.73
3,69.99,-8.73
3,69.756,-8.73
3,62.519,-8.789
3,62.256,-8.73
3,62.021,-8.73
3,61.728,-8.789
3,61.494,-8.73
3,61.26,-8.73
1,57.979,-8.73
1,57.744,-8.76
2,57.48,-8.73
2,57.246,-8.73
2,57.012,-8.73
2,56.777,-8.73
2,56.543,-8.73
2,56.309,-8.73
3,55.518,-8.76
2,55.225,-8.76
3,55.005,-8.745
2,54.749,-8.752
2,54.507,-8.745
2,51.517,-8.745
2,51.27,-8.76
2,51.035,-8.76
2,50.771,-8.76
2,50.479,-8.76
2,50.244,-8.73
2,43.975,-8.76
1,43.74,-8.76
2,43.506,-8.76
2,42.253,-8.752
2,41.257,-8.752
2,40.994,-8.752
2,40.745,-8.752
1,38.503,-8.752
1,36.987,-8.745
1,36.768,-8.76
1,36.475,-8.76
1,36.27,-8.73
1,36.035,-8.73
1,35.742,-8.789
1,33.486,-8.76
1,33.237,-8.745
2,71.514,-8.496
1,71.279,-8.496
1,70.752,-8.496
2,70.518,-8.496
2,70.225,-8.496
3,70.02,-8.492
3,69.756,-8.496
3,62.49,-8.496
3,62.256,-8.496
3,62.021,-8.496
3,61.729,-8.496
2,61.494,-8.496
3,61.26,-8.496
3,61.011,-8.525
2,60.732,-8.496
3,58.506,-8.496
2,58.301,-8.496
2,57.979,-8.511
2,57.759,-8.511
2,57.48,-8.496
2,57.246,-8.496
2,57.012,-8.496
2,56.777,-8.496
2,56.543,-8.496
2,56.309,-8.496
2,55.957,-8.496
3,55.752,-8.525
2,55.518,-8.525
2,55.239,-8.481
2,54.998,-8.503
2,54.507,-8.511
2,51.519,-8.511
2,51.24,-8.525
2,51.006,-8.525
2,50.771,-8.525
2,50.478,-8.486
2,50.244,-8.525
2,43.996,-8.496
2,43.74,-8.525
2,43.506,-8.481
1,36.987,-8.511
1,36.768,-8.525
1,36.475,-8.496
1,36.279,-8.496
1,36.026,-8.496
1,35.742,-8.496
1,34.014,-8.525
1,33.779,-8.525
1,33.501,-8.511
1,33.259,-8.518
2,71.541,-8.242
1,71.224,-8.262
2,70.752,-8.262
2,70.518,-8.262
2,70.254,-8.258
3,69.99,-8.32
2,69.785,-8.259
3,62.49,-8.262
3,62.256,-8.262
2,62.021,-8.262
2,61.729,-8.262
3,61.494,-8.262
3,61.26,-8.262
4,61.011,-8.262
3,60.732,-8.262
4,58.506,-8.232
2,58.301,-8.262
2,57.979,-8.232
1,57.744,-8.232
1,57.51,-8.262
1,57.246,-8.262
1,57.012,-8.262
2,56.777,-8.262
2,56.543,-8.262
2,56.221,-8.262
3,55.957,-8.262
2,55.752,-8.232
2,55.518,-8.232
2,55.247,-8.24
2,51.746,-8.254
2,51.475,-8.232
2,51.24,-8.232
2,51.006,-8.232
2,50.771,-8.232
2,50.479,-8.247
2,50.215,-8.262
1,43.996,-8.262
1,43.74,-8.232
1,37.009,-8.247
1,36.768,-8.247
1,36.507,-8.241
1,36.26,-8.262
1,36.035,-8.262
1,35.742,-8.262
1,34.014,-8.232
1,33.721,-8.247
1,33.501,-8.254
2,71.543,-8.027
1,71.221,-7.998
1,70.994,-8.013
2,70.752,-8.027
3,70.518,-8.027
3,70.254,-8.027
2,69.99,-8.027
3,69.756,-8.086
3,62.49,-8.027
2,62.241,-7.998
1,62.021,-8.027
2,61.729,-8.027
3,61.494,-8.027
3,61.26,-8.027
2,61.025,-8.027
3,60.732,-8.027
2,60.527,-8.086
3,60.264,-8.027
3,58.506,-7.998
3,58.213,-8.027
1,57.979,-7.998
1,57.744,-7.998
1,57.51,-7.998
1,57.275,-7.998
1,56.982,-7.998
1,56.748,-7.998
2,56.514,-7.998
2,56.279,-7.998
2,55.986,-7.998
2,55.752,-7.998
2,55.518,-7.998
1,55.247,-7.991
2,51.753,-8.013
2,51.475,-7.998
2,51.24,-7.998
2,51.006,-7.998
2,50.771,-7.998
1,43.975,-7.998
1,43.755,-8.005
1,36.768,-7.998
1,36.475,-7.998
1,36.27,-7.998
1,36.035,-8.027
1,35.801,-8.027
1,34.014,-7.998
1,33.735,-8.013
1,33.494,-8.005
2,71.543,-7.793
1,71.279,-7.793
1,70.986,-7.758
2,70.752,-7.793
3,70.518,-7.793
3,70.254,-7.793
2,69.99,-7.793
1,69.756,-7.793
3,62.49,-7.793
2,62.241,-7.764
1,62.007,-7.764
2,61.729,-7.793
2,61.494,-7.793
3,61.26,-7.793
3,61.025,-7.793
2,60.762,-7.793
2,60.41,-7.793
2,60.264,-7.793
3,58.506,-7.764
3,58.257,-7.764
3,57.979,-7.749
2,57.759,-7.764
2,57.495,-7.749
1,57.261,-7.764
1,56.997,-7.749
2,56.763,-7.749
2,56.514,-7.764
2,56.235,-7.749
2,55.961,-7.74
2,55.752,-7.764
2,55.503,-7.749
2,55.247,-7.756
2,51.753,-7.749
2,51.475,-7.764
2,51.24,-7.764
2,51.006,-7.764
2,50.771,-7.764
1,43.975,-7.764
1,43.748,-7.756
1,36.995,-7.756
1,36.738,-7.764
1,36.475,-7.764
1,36.27,-7.764
1,36.035,-7.793
1,35.801,-7.793
1,34.014,-7.764
1,33.765,-7.749
2,71.514,-7.441
2,71.279,-7.441
1,70.986,-7.559
1,70.723,-7.553
3,70.488,-7.552
3,70.254,-7.445
2,70.019,-7.556
3,69.756,-7.559
3,62.988,-7.383
3,62.725,-7.559
3,62.505,-7.471
2,62.241,-7.471
2,62.007,-7.471
1,61.729,-7.559
3,61.494,-7.559
2,61.26,-7.441
3,60.996,-7.586
2,60.762,-7.414
2,60.41,-7.559
3,60.264,-7.559
4,58.975,-7.529
3,58.74,-7.471
3,58.506,-7.471
3,58.257,-7.485
2,57.976,-7.501
3,57.759,-7.515
3,57.495,-7.485
1,57.261,-7.515
3,56.763,-7.515
2,56.543,-7.49
2,56.279,-7.471
2,55.986,-7.471
2,55.737,-7.515
3,55.503,-7.485
2,52.009,-7.515
2,51.753,-7.485
2,51.519,-7.471
2,51.24,-7.471
2,51.006,-7.529
2,50.771,-7.529
2,49.98,-7.441
2,49.746,-7.559
2,49.512,-7.559
2,49.248,-7.471
1,43.975,-7.471
2,43.755,-7.493
1,37.002,-7.515
1,36.738,-7.471
1,36.475,-7.529
1,36.27,-7.559
1,36.035,-7.441
1,35.801,-7.559
1,34.98,-7.559
1,34.746,-7.559
1,34.512,-7.559
1,34.277,-7.529
1,34.014,-7.471
1,33.735,-7.493
2,71.514,-7.207
2,71.279,-7.207
1,70.986,-7.207
2,70.723,-7.207
1,70.488,-7.207
2,70.225,-7.207
2,70.019,-7.148
2,69.785,-7.321
4,62.988,-7.207
3,62.725,-7.207
3,62.505,-7.236
2,62.249,-7.251
2,62.0,-7.251
2,61.743,-7.236
1,61.494,-7.207
2,61.26,-7.207
2,61.025,-7.207
2,60.732,-7.207
3,60.527,-7.207
2,60.293,-7.207
4,58.975,-7.236
3,58.74,-7.236
3,58.506,-7.236
2,58.271,-7.236
3,58.0,-7.251
2,57.751,-7.244
2,56.997,-7.251
2,56.777,-7.236
2,56.499,-7.251
3,56.265,-7.251
2,55.986,-7.236
2,55.737,-7.251
2,55.503,-7.251
2,51.987,-7.251
2,51.753,-7.251
2,51.489,-7.251
2,51.24,-7.236
2,51.006,-7.236
2,50.771,-7.236
2,49.98,-7.207
3,49.746,-7.207
2,49.512,-7.207
2,49.277,-7.292
1,43.975,-7.236
1,43.74,-7.236
1,36.987,-7.251
1,36.768,-7.236
1,36.475,-7.236
1,36.27,-7.207
1,36.035,-7.207
1,35.801,-7.207
1,34.98,-7.207
1,34.746,-7.207
1,34.512,-7.207
1,34.248,-7.236
1,34.014,-7.251
2,71.514,-6.973
2,71.279,-6.973
2,70.986,-6.973
2,70.723,-6.973
2,70.488,-6.914
2,70.225,-6.914
1,70.019,-6.914
1,69.785,-7.148
3,62.988,-6.973
3,62.725,-6.973
2,62.505,-7.002
3,62.0,-6.987
3,61.743,-7.002
3,61.501,-7.002
3,61.26,-6.973
2,61.025,-6.973
2,60.732,-6.973
2,60.498,-6.973
2,60.264,-6.973
4,59.004,-7.002
3,58.74,-6.973
2,58.506,-7.002
2,58.25,-6.995
2,57.51,-7.002
2,57.275,-7.002
2,57.012,-7.022
2,56.748,-7.002
2,56.506,-6.995
2,56.279,-7.002
1,56.001,-6.987
2,55.737,-6.987
2,55.503,-6.987
2,55.247,-6.995
2,51.987,-6.987
2,51.753,-6.987
2,51.489,-6.987
3,51.24,-7.002
3,51.006,-7.002
2,50.771,-7.002
2,50.479,-7.002
2,50.244,-7.002
3,49.98,-7.002
2,49.775,-7.002
2,49.512,-7.002
2,49.277,-6.973
2,49.043,-6.973
2,48.809,-6.973
1,43.975,-7.002
1,43.74,-7.002
1,37.017,-6.995
1,36.768,-7.002
1,36.475,-7.002
1,36.24,-7.002
1,36.035,-6.973
1,35.801,-6.973
1,35.449,-6.973
1,35.215,-6.973
1,34.984,-6.992
1,34.775,-7.002
1,34.482,-7.002
1,34.248,-7.002
1,33.999,-6.987
3,71.514,-6.738
2,71.279,-6.738
2,70.986,-6.738
2,70.723,-6.738
2,70.488,-6.68
2,70.254,-6.68
1,69.961,-6.675
1,69.785,-6.797
4,62.988,-6.738
3,62.725,-6.738
2,62.505,-6.768
2,61.75,-6.753
3,61.245,-6.768
3,61.025,-6.738
2,60.732,-6.738
3,60.498,-6.738
2,60.264,-6.738
4,59.004,-6.738
3,58.74,-6.738
2,58.506,-6.753
3,57.759,-6.753
2,57.502,-6.746
2,57.275,-6.768
2,56.997,-6.753
2,56.763,-6.753
1,56.499,-6.746
2,56.265,-6.753
2,56.001,-6.753
3,55.737,-6.753
2,55.503,-6.753
2,55.24,-6.753
2,51.987,-6.753
2,51.753,-6.753
2,51.489,-6.753
2,51.24,-6.768
2,51.006,-6.768
2,50.771,-6.768
2,50.479,-6.768
2,50.244,-6.768
2,50.01,-6.768
2,49.775,-6.768
2,49.512,-6.738
2,49.277,-6.738
2,49.043,-6.738
2,48.809,-6.738
1,43.975,-6.768
1,43.74,-6.768
1,36.995,-6.746
1,36.753,-6.753
1,36.519,-6.768
1,36.24,-6.738
1,36.006,-6.738
1,35.801,-6.738
1,35.459,-6.738
1,35.215,-6.768
1,35.01,-6.768
1,34.775,-6.768
1,34.497,-6.753
1,34.255,-6.753
1,71.514,-6.504
1,71.279,-6.504
2,70.986,-6.504
2,70.723,-6.513
1,70.488,-6.445
2,70.254,-6.445
3,62.988,-6.504
3,62.725,-6.504
2,62.505,-6.475
3,62.007,-6.475
3,61.743,-6.475
3,61.498,-6.492
3,61.245,-6.504
3,61.025,-6.504
2,60.732,-6.504
2,60.498,-6.504
2,60.264,-6.504
3,58.975,-6.475
3,58.77,-6.475
2,58.504,-6.506
3,57.759,-6.489
2,57.253,-6.489
2,56.997,-6.502
2,56.763,-6.489
1,56.499,-6.497
2,56.265,-6.489
2,56.001,-6.489
2,55.745,-6.497
3,55.518,-6.489
2,55.247,-6.497
2,51.987,-6.489
2,51.753,-6.489
2,51.533,-6.489
2,51.24,-6.475
2,51.006,-6.475
2,50.771,-6.475
3,50.479,-6.475
2,50.244,-6.475
1,50.01,-6.475
2,49.775,-6.489
2,49.512,-6.504
2,49.277,-6.504
2,49.043,-6.504
2,48.809,-6.504
2,48.457,-6.504
2,48.223,-6.504
2,47.988,-6.504
2,47.754,-6.504
1,43.975,-6.475
1,43.74,-6.475
1,36.746,-6.497
1,36.489,-6.489
1,36.255,-6.489
1,36.006,-6.489
1,35.791,-6.504
1,35.479,-6.475
1,35.244,-6.475
1,35.01,-6.489
1,34.761,-6.489
1,71.514,-6.27
1,71.279,-6.27
2,70.957,-6.27
2,70.752,-6.27
2,70.488,-6.211
2,70.196,-6.204
3,63.018,-6.27
2,62.725,-6.27
2,62.505,-6.24
2,62.249,-6.24
3,62.007,-6.24
3,61.729,-6.24
3,61.494,-6.27
3,61.26,-6.27
3,61.025,-6.27
3,60.732,-6.27
3,60.498,-6.27
2,60.264,-6.27
3,58.989,-6.255
3,58.77,-6.24
2,58.499,-6.248
3,58.25,-6.248
2,57.993,-6.24
2,57.759,-6.255
2,56.741,-6.255
2,56.506,-6.248
2,56.257,-6.248
2,55.994,-6.248
3,55.503,-6.24
2,55.247,-6.255
2,53.752,-6.248
2,52.251,-6.248
3,51.987,-6.255
2,51.753,-6.24
2,51.504,-6.24
2,51.24,-6.24
2,51.006,-6.24
2,50.771,-6.24
2,50.479,-6.24
2,50.259,-6.255
2,49.995,-6.248
2,49.772,-6.24
2,49.512,-6.27
2,49.277,-6.27
2,49.043,-6.27
2,48.809,-6.27
2,48.457,-6.27
2,48.223,-6.27
2,47.988,-6.27
2,47.754,-6.27
1,43.975,-6.24
1,43.74,-6.24
1,36.497,-6.248
1,36.248,-6.248
1,35.991,-6.255
1,35.771,-6.24
1,35.493,-6.255
1,35.259,-6.255
1,35.002,-6.248
2,70.957,-6.035
2,70.752,-6.035
2,70.488,-5.977
3,70.196,-5.983
3,62.505,-6.006
3,62.241,-6.006
3,62.021,-6.035
3,61.729,-6.035
3,61.494,-6.035
