return_mean_surge_level_counts,station_y_coordinate,station_x_coordinate
2,70.26100000000001,30.805999999999997
3,70.247,30.718000000000004
2,70.247,30.63
2,70.232,30.541999999999998
2,70.188,30.454
2,70.15899999999999,30.366
2,70.115,30.308000000000003
2,70.085,30.22
2,70.071,30.131999999999998
2,70.071,30.044
2,70.071,29.956
2,70.071,29.839000000000002
2,70.071,29.750999999999998
2,70.085,29.663
2,70.085,29.575
2,70.1,29.487
2,70.1,29.399
3,70.063,29.340999999999998
2,70.012,29.399
2,69.998,29.487
2,69.983,29.575
2,69.968,29.663
1,69.92399999999999,29.750999999999998
2,69.91,29.839000000000002
2,69.91,29.927
2,69.895,30.015
2,69.88,30.103
2,69.88,30.19
2,69.88,30.278000000000002
2,69.851,30.366
2,69.822,30.454
2,69.822,30.541999999999998
2,69.807,30.63
2,69.807,30.718000000000004
2,69.807,30.805999999999997
2,69.792,30.894000000000002
2,69.8,30.982
2,69.778,31.069000000000003
2,69.778,31.156999999999996
2,69.771,31.245
2,69.749,31.333000000000002
2,69.719,31.421
2,69.69,31.509
2,69.712,31.596
2,69.734,31.685
2,69.807,31.714000000000002
2,69.851,31.772
2,69.866,31.86
2,69.92399999999999,31.919
2,69.976,31.978
2,69.954,32.065
3,69.92399999999999,32.153
3,69.895,32.241
3,69.88,32.329
2,69.866,32.417
3,69.836,32.505
3,69.807,32.593
3,69.792,32.681
3,69.792,32.769
3,69.778,32.856
3,69.778,32.944
3,69.763,33.032
3,69.734,33.12
2,69.661,33.12
3,69.617,33.032
2,69.587,32.944
2,69.558,32.856
2,69.514,32.856
2,69.485,32.915
2,69.485,33.018
3,69.456,33.091
3,69.441,33.179
2,69.441,33.266999999999996
3,69.456,33.384
2,69.44800000000001,33.472
3,69.39699999999999,33.501
3,69.331,33.56
1,69.331,33.662
2,69.324,33.735
3,69.33800000000001,33.823
3,69.35300000000001,33.911
2,69.382,33.999
2,69.39699999999999,34.086999999999996
2,69.41199999999999,34.175
2,69.39699999999999,34.263000000000005
3,69.368,34.351
3,69.309,34.409
3,69.28,34.497
3,69.265,34.585
3,69.265,34.673
3,69.265,34.760999999999996
3,69.236,34.849000000000004
3,69.236,34.966
3,69.236,35.054
3,69.25,35.141999999999996
3,69.28,35.2
3,69.28,35.288000000000004
3,69.265,35.405
3,69.25,35.493
3,69.236,35.580999999999996
3,69.221,35.669000000000004
3,69.207,35.757
3,69.192,35.845
3,69.17699999999999,35.933
3,69.163,36.021
3,69.133,36.108000000000004
3,69.119,36.196
3,69.089,36.284
3,69.075,36.343
3,69.045,36.431
3,69.031,36.519
3,69.001,36.606
3,68.987,36.694
3,68.958,36.782
3,68.928,36.87
3,68.914,36.958
2,68.87,37.046
2,68.855,37.134
2,68.84,37.222
2,68.82600000000001,37.31
3,68.767,37.397
3,68.752,37.485
3,68.738,37.573
2,68.723,37.661
3,68.679,37.749
3,68.65,37.836999999999996
3,68.62100000000001,37.896
3,68.577,37.983000000000004
3,68.533,38.071
3,68.503,38.159
3,68.47399999999999,38.218
3,68.445,38.306
2,68.40100000000001,38.394
3,68.38600000000001,38.481
2,68.38600000000001,38.569
2,68.38600000000001,38.657
3,68.342,38.745
2,68.328,38.833
2,68.313,38.921
2,68.26899999999999,39.009
2,68.24,39.067
2,68.21,39.155
2,68.167,39.243
2,68.152,39.330999999999996
2,68.123,39.419000000000004
2,68.079,39.507
2,68.064,39.595
2,68.064,39.683
3,68.079,39.771
2,68.137,39.741
2,68.167,39.771
2,68.137,39.858000000000004
2,68.093,39.946
2,68.035,40.005
2,66.248,39.976
2,66.233,39.888000000000005
2,66.218,39.829
2,66.204,39.711999999999996
2,66.189,39.624
2,66.17399999999999,39.536
1,66.16,39.448
2,66.145,39.36
2,66.13,39.302
1,66.116,39.185
1,66.101,39.097
2,66.101,39.009
2,66.086,38.921
1,66.072,38.833
1,66.057,38.745
0,66.057,38.657
0,66.057,38.569
0,66.057,38.481
0,66.042,38.394
0,66.042,38.306
1,66.057,38.218
1,66.072,38.13
1,66.072,38.042
1,66.072,37.925
1,66.086,37.836999999999996
1,66.101,37.749
1,66.101,37.661
1,66.13,37.573
1,66.16,37.485
1,66.17399999999999,37.427
1,66.189,37.339
1,66.204,37.251
1,66.233,37.134
1,66.248,37.046
1,66.248,36.958
1,66.262,36.87
1,66.262,36.782
0,66.262,36.694
0,66.262,36.606
0,66.262,36.519
1,66.277,36.431
1,66.292,36.343
1,66.292,36.255
1,66.306,36.167
1,66.321,36.079
0,66.335,35.991
1,66.335,35.903
1,66.35,35.815
1,66.35,35.728
1,66.365,35.64
0,66.37899999999999,35.552
0,66.39399999999999,35.435
0,66.40899999999999,35.376
0,66.453,35.288000000000004
0,66.467,35.2
0,66.51100000000001,35.111999999999995
1,66.541,35.024
1,66.57,34.937
1,66.584,34.849000000000004
1,66.584,34.760999999999996
1,66.555,34.673
1,66.541,34.585
1,66.541,34.497
0,66.57,34.409
0,66.628,34.351
0,66.643,34.292
1,66.672,34.175
1,66.672,34.086999999999996
1,66.687,33.999
1,66.687,33.911
1,66.702,33.823
1,66.73100000000001,33.765
2,66.76,33.677
1,66.71600000000001,33.589
0,66.73100000000001,33.501
0,66.74600000000001,33.413000000000004
2,66.775,33.325
1,66.804,33.236999999999995
1,66.833,33.149
1,66.863,33.062
1,66.892,32.974000000000004
1,66.95100000000001,32.885999999999996
1,66.995,32.827
1,67.039,32.739000000000004
1,67.039,32.681
0,66.965,32.593
0,66.892,32.505
1,66.877,32.563
2,66.833,32.650999999999996
1,66.804,32.739000000000004
1,66.79,32.827
1,66.775,32.915
1,66.71600000000001,32.974000000000004
1,66.702,33.091
2,66.687,33.179
1,66.672,33.266999999999996
1,66.628,33.325
0,66.59899999999999,33.413000000000004
1,66.555,33.501
0,66.51100000000001,33.589
0,66.467,33.647
1,66.40899999999999,33.705999999999996
1,66.37899999999999,33.677
2,66.292,33.794000000000004
2,66.292,33.823
1,66.277,33.911
1,66.248,33.999
1,66.248,34.086999999999996
1,66.204,34.175
1,66.17399999999999,34.263000000000005
1,66.16,34.351
1,66.138,34.434
1,66.101,34.525999999999996
0,66.072,34.585
0,66.013,34.673
0,65.955,34.731
0,65.911,34.79
1,65.867,34.878
0,65.793,34.937
0,65.64699999999999,34.849000000000004
1,65.66199999999999,34.79
0,65.618,34.760999999999996
0,65.515,34.731
0,65.457,34.673
1,65.42699999999999,34.585
2,65.383,34.497
1,65.339,34.497
1,65.266,34.556
1,65.251,34.614000000000004
1,65.193,34.673
1,65.12,34.731
1,65.09,34.79
2,64.958,34.79
2,64.944,34.819
1,64.87100000000001,34.966
1,64.709,34.937
1,64.68,34.937
1,64.578,34.937
0,64.53399999999999,34.907
0,64.51899999999999,34.995
0,64.446,35.083
0,64.431,35.141999999999996
0,64.402,35.2
1,64.402,35.317
0,64.329,35.376
0,64.343,35.464
0,64.343,35.552
1,64.417,35.580999999999996
2,64.373,35.669000000000004
1,64.373,35.757
1,64.373,35.845
1,64.402,35.933
1,64.373,36.021
1,64.314,35.991
1,64.285,35.903
1,64.226,35.991
1,64.241,36.079
1,64.182,36.167
1,64.109,36.226
1,64.05,36.284
1,64.021,36.343
1,64.006,36.431
1,63.977,36.519
1,63.961999999999996,36.606
1,63.933,36.694
1,63.933,36.782
1,63.933,36.87
1,63.918,36.958
1,63.903999999999996,37.046
1,63.888999999999996,37.134
1,63.86,37.222
1,63.831,37.31
1,63.801,37.397
1,63.816,37.485
1,63.831,37.573
1,63.903999999999996,37.632
1,63.903999999999996,37.72
1,63.903999999999996,37.808
1,63.918,37.896
1,63.948,37.983000000000004
1,64.006,38.042
1,64.065,38.071
1,64.138,37.983000000000004
1,64.167,37.925
2,64.27,37.954
2,64.343,37.896
1,64.343,37.808
1,64.387,37.72
1,64.373,37.632
1,64.373,37.544000000000004
1,64.358,37.455999999999996
1,64.343,37.368
1,64.343,37.28
1,64.358,37.192
1,64.402,37.104
1,64.446,37.046
1,64.49,36.958
1,64.53399999999999,36.899
1,64.592,36.812
1,64.65100000000001,36.753
1,64.695,36.665
1,64.695,36.577
1,64.753,36.519
1,64.85600000000001,36.46
0,64.915,36.431
0,64.944,36.548
1,64.929,36.635999999999996
0,64.958,36.724000000000004
0,65.017,36.812
0,65.07600000000001,36.841
0,65.134,36.841
0,65.193,36.929
0,65.193,37.016999999999996
0,65.178,37.104
0,65.164,37.192
0,65.149,37.28
0,65.134,37.368
0,65.12,37.455999999999996
0,65.09,37.544000000000004
0,65.061,37.661
0,65.032,37.72
0,64.958,37.778
0,64.915,37.866
0,64.885,37.954
0,64.885,38.013000000000005
0,64.87100000000001,38.101
0,64.85600000000001,38.218
0,64.85600000000001,38.306
0,64.84100000000001,38.394
0,64.812,38.452
0,64.797,38.54
1,64.783,38.628
1,64.768,38.716
1,64.753,38.833
1,64.753,38.921
1,64.72399999999999,39.009
1,64.695,39.097
1,64.68,39.185
1,64.666,39.243
1,64.65100000000001,39.330999999999996
1,64.622,39.419000000000004
1,64.607,39.507
1,64.578,39.595
1,64.563,39.683
1,64.592,39.771
1,64.666,39.829
1,64.709,39.888000000000005
1,64.768,39.976
1,65.178,39.976
1,65.251,39.888000000000005
1,65.266,39.829
1,65.325,39.741
1,65.42699999999999,39.683
1,65.515,39.711999999999996
1,65.58800000000001,39.8
1,65.618,39.858000000000004
1,65.64699999999999,39.946
2,70.056,20.435
2,70.071,20.347
2,70.063,20.287
2,70.03399999999999,20.186
2,69.983,20.229
2,69.968,20.347
2,69.976,20.42
3,70.327,25.326
3,70.32,25.21
3,70.247,25.21
3,70.232,25.298000000000002
3,70.232,25.386
4,70.26100000000001,25.474
3,70.32,25.415
3,46.208,35.236999999999995
4,46.121,35.134
3,46.077,34.988
3,46.165,35.105
3,46.223,35.236999999999995
2,46.326,31.516
2,46.648,36.746
1,40.085,26.169
2,40.203,26.256999999999998
2,40.393,26.345
2,40.452,26.476999999999997
1,40.51,26.609
1,40.569,26.726
1,40.62,26.646
1,40.598,26.375
1,40.598,26.228
2,40.745,26.038
1,40.906,27.458000000000002
1,40.789,27.371
1,40.686,27.268
1,40.626999999999995,27.151
1,40.583,27.019000000000002
1,40.525,26.886999999999997
1,40.437,26.785
1,40.393,26.916999999999998
1,40.422,27.063000000000002
1,40.452,27.195
1,40.422,27.326999999999998
2,40.334,27.429000000000002
1,40.32,27.561
2,40.32,27.693
2,40.393,27.781
2,40.452,27.678
1,40.525,27.605
1,40.613,27.531999999999996
1,40.657,27.649
1,40.583,27.708000000000002
1,40.525,27.839000000000002
2,40.496,27.986
2,40.408,28.03
2,40.393,28.176
2,40.408,28.323
1,40.393,28.469
2,40.378,28.616
2,40.393,28.748
3,40.393,28.894000000000002
1,40.364000000000004,29.026
2,40.466,29.041
2,40.466,28.909000000000002
1,40.525,28.776999999999997
2,40.598,28.894000000000002
2,40.641999999999996,29.026
2,40.657,29.171999999999997
2,40.671,29.319000000000003
3,40.774,29.333000000000002
1,40.847,29.246
1,40.92,29.128
1,40.994,29.011
2,40.979,28.879
1,40.964,28.733
0,40.979,28.586
0,41.038000000000004,28.44
1,41.052,28.308000000000003
0,41.067,28.162
0,41.038000000000004,28.03
1,40.964,27.913
0,41.008,27.766
1,40.979,27.62
1,40.964,27.502
1,41.082,37.625
0,41.125,37.742
1,41.038000000000004,37.83
2,40.994,37.976
2,40.964,38.108000000000004
1,40.95,38.254
1,40.92,38.385999999999996
2,40.935,38.533
2,40.964,38.665
2,41.008,38.796
1,41.038000000000004,38.943000000000005
1,41.052,39.089
2,41.067,39.221
2,41.082,39.368
1,41.096000000000004,39.5
1,41.023,39.617
1,41.008,39.763000000000005
1,40.964,39.895
2,40.964,40.027
2,40.92,40.173
2,40.979,40.305
2,41.038000000000004,40.437
2,41.052,40.583
0,41.111000000000004,40.708
1,41.184,40.818000000000005
0,41.213,40.964
3,41.272,41.089
1,41.316,41.228
1,41.375,41.36
2,41.461999999999996,41.461999999999996
2,41.565,41.565
3,41.667,41.667
3,41.785,41.74100000000001
2,41.917,41.77
2,42.048,41.726000000000006
1,42.166000000000004,41.638000000000005
1,42.312,41.608999999999995
0,42.443999999999996,41.536
1,42.576,41.506
1,42.708,41.461999999999996
0,42.766000000000005,41.331
1,42.795,41.184
1,42.883,41.096000000000004
2,42.986000000000004,40.994
2,43.044,40.861999999999995
3,43.074,40.73
3,43.088,40.583
0,43.132,40.452
1,43.162,40.32
3,43.286,40.247
1,43.352,40.115
1,43.396,39.983000000000004
1,43.483999999999995,39.88
1,43.542,39.749
2,43.63,39.646
1,43.718,39.529
0,43.821000000000005,39.412
0,43.909,39.309
0,43.982,39.177
1,44.07,39.06
0,44.158,38.958
0,44.202,38.833
0,44.29,38.708
0,44.333,38.562
0,44.348,38.43
1,44.37,38.275999999999996
0,44.42100000000001,38.152
0,44.538999999999994,38.049
1,44.611999999999995,37.917
0,44.63399999999999,37.8
0,44.656000000000006,37.654
0,44.67,37.507
0,44.729,37.39
2,44.861000000000004,37.302
3,44.963,37.214
1,45.022,37.097
2,45.066,36.951
2,45.095,36.819
2,45.11,36.672
1,45.198,36.584
3,45.227,36.687
1,45.373999999999995,36.716
1,45.358999999999995,36.643
1,45.286,36.467
3,45.153999999999996,36.423
3,45.051,36.394
3,45.022,36.262
4,45.022,36.116
4,45.007,35.984
2,44.993,35.836999999999996
2,45.081,35.72
2,45.11,35.588
2,45.081,35.457
4,44.978,35.383
3,44.934,35.251
3,44.861000000000004,35.134
1,44.802,35.032
1,44.817,34.885
1,44.817,34.753
1,44.758,34.607
1,44.714,34.475
1,44.626000000000005,34.373000000000005
2,44.523999999999994,34.27
1,44.451,34.153
2,44.407,34.021
3,44.37,33.882
3,44.391999999999996,33.713
0,44.458,33.618
0,44.50899999999999,33.479
2,44.597,33.391
2,44.656000000000006,33.523
0,44.788000000000004,33.523
0,44.89,33.596
0,45.037,33.582
1,45.138999999999996,33.494
0,45.183,33.376
0,45.168,33.23
2,45.242,33.098
2,45.33,32.981
3,45.343999999999994,32.834
2,45.343999999999994,32.717
2,45.33,32.556
2,45.431999999999995,32.498000000000005
3,45.505,32.615
3,45.56399999999999,32.760999999999996
3,45.637,32.878
2,45.696000000000005,33.01
3,45.74,33.141999999999996
2,45.769,33.259
2,45.828,33.391
3,45.886,33.494
3,45.93,33.523
3,45.945,33.508
2,46.047,33.361999999999995
2,46.047,33.303000000000004
3,46.077,33.141999999999996
2,46.091,33.025
2,46.033,33.025
2,46.047,32.908
3,46.033,32.747
3,46.047,32.6
2,46.091,32.439
1,46.121,32.321999999999996
1,46.15,32.175
2,46.165,32.029
2,46.178999999999995,31.897
2,46.208,31.75
2,46.251999999999995,31.633000000000003
2,46.29600000000001,31.736
2,46.355,31.838
2,46.516000000000005,32.0
3,46.516000000000005,31.941
2,46.56,31.794
2,46.443000000000005,31.677
2,46.516000000000005,31.575
1,46.604,31.471999999999998
2,46.604,31.326
2,46.633,31.179000000000002
3,46.589,31.033
2,46.56,30.901
2,46.516000000000005,30.769000000000002
2,46.398999999999994,30.769000000000002
2,46.282,30.666999999999998
2,46.178999999999995,30.579
2,46.062,30.476
1,45.989,30.359
1,45.886,30.256
2,45.813,30.125
2,45.74,30.006999999999998
2,45.652,29.89
2,45.593,29.758000000000003
2,45.49100000000001,29.7
2,45.373999999999995,29.758000000000003
2,45.242,29.758000000000003
2,45.11,29.67
2,44.963,29.641
2,44.817,29.583000000000002
2,44.802,29.451
2,44.788000000000004,29.304000000000002
2,44.773,29.171999999999997
2,44.714,29.041
3,44.611999999999995,28.938000000000002
1,44.495,28.85
1,44.407,28.748
1,44.29,28.645
2,44.158,28.66
2,44.011,28.66
3,43.879,28.616
3,43.748000000000005,28.586
3,43.601000000000006,28.572
2,43.468999999999994,28.572
2,43.367,28.469
1,43.396,28.337
3,43.396,28.191
3,43.336999999999996,28.074
4,43.22,28.0
4,43.103,27.927
4,42.971000000000004,27.898000000000003
4,42.825,27.898000000000003
4,42.693000000000005,27.854
3,42.663999999999994,27.721999999999998
4,42.54600000000001,27.649
3,42.54600000000001,27.517
4,42.458,27.576
3,42.415,27.708000000000002
3,42.312,27.781
3,42.195,27.839000000000002
3,42.092,27.941999999999997
3,41.975,28.03
3,41.858000000000004,28.0
2,41.726000000000006,28.044
2,41.608999999999995,28.118000000000002
2,41.521,28.235
3,41.461999999999996,28.366999999999997
3,41.418,28.499000000000002
3,41.36,28.63
3,41.316,28.776999999999997
3,41.272,28.909000000000002
3,41.257,29.055
3,41.228,29.186999999999998
2,41.228,29.333000000000002
2,41.199,29.48
1,41.184,29.625999999999998
1,41.169,29.773000000000003
3,41.155,29.905
2,41.155,30.051
2,41.169,30.198
3,41.199,30.33
2,41.169,30.461
4,41.14,30.608
3,41.096000000000004,30.74
3,41.082,30.886
4,41.082,31.033
2,41.096000000000004,31.179000000000002
4,41.125,31.311
2,41.243,31.399
3,41.331,31.471999999999998
2,41.388999999999996,31.604
3,41.433,31.736
2,41.506,31.868000000000002
3,41.55,32.0
3,41.608999999999995,32.131
4,41.696999999999996,32.249
1,41.755,32.38
1,41.799,32.512
2,41.843,32.644
2,41.858000000000004,32.775999999999996
0,41.887,32.937
1,41.931000000000004,33.069
3,41.975,33.215
1,42.019,33.347
2,42.004,33.494
3,41.99,33.64
1,41.99,33.772
1,41.99,33.94
1,41.99,34.065
1,41.96,34.211
1,41.96,34.358000000000004
1,41.975,34.504
1,41.946000000000005,34.635999999999996
1,41.96,34.783
1,42.034,34.915
2,42.092,35.016999999999996
2,42.034,35.149
1,42.004,35.134
1,41.887,35.12
1,41.785,35.222
0,41.711000000000006,35.325
3,41.653,35.471
1,41.638000000000005,35.603
0,41.667,35.75
1,41.711000000000006,35.867
3,41.726000000000006,36.013000000000005
2,41.608999999999995,36.145
2,41.477,36.145
3,41.375,36.233000000000004
2,41.301,36.35
2,41.257,36.482
3,41.331,36.599000000000004
2,41.36,36.716
2,41.345,36.863
1,41.301,36.995
3,41.184,37.068000000000005
3,41.155,37.214
1,41.111000000000004,37.346
1,41.067,37.478
2,44.729,29.07
2,44.656000000000006,28.967
2,44.758,29.128
1,46.619,31.853
2,46.516000000000005,32.086999999999996
2,46.589,32.073
2,46.663000000000004,31.941
2,46.29600000000001,35.31
2,46.34,35.178000000000004
2,46.251999999999995,35.061
2,46.223,34.915
1,46.15,34.841
2,46.003,34.856
2,45.872,34.929
3,45.754,35.001999999999995
1,45.637,35.076
2,45.549,35.178000000000004
2,45.431999999999995,35.281
2,45.343999999999994,35.398
2,45.3,35.53
3,45.33,35.662
4,45.417,35.779
2,45.417,35.867
3,45.373999999999995,35.999
3,45.461000000000006,36.116
3,45.476000000000006,36.248000000000005
3,45.461000000000006,36.394
3,45.431999999999995,36.541
1,45.388000000000005,36.672
1,45.431999999999995,36.804
2,45.403,36.951
2,45.358999999999995,37.083
2,45.33,37.229
2,45.343999999999994,37.375
2,45.373999999999995,37.507
1,45.476000000000006,37.580999999999996
0,45.608000000000004,37.580999999999996
1,45.696000000000005,37.683
1,45.769,37.8
2,45.886,37.874
1,46.018,37.931999999999995
1,46.106,38.049
1,46.208,38.123000000000005
1,46.266999999999996,38.123000000000005
1,46.31100000000001,38.079
1,46.326,37.961
0,46.428000000000004,37.815
0,46.516000000000005,37.727
1,46.677,37.771
0,46.648,37.903
0,46.663000000000004,38.035
0,46.721000000000004,38.167
2,46.78,38.298
0,46.809,38.328
2,46.926,38.533
1,46.926,38.65
2,46.956,38.694
2,47.043,38.884
2,47.233999999999995,39.236
2,47.233999999999995,39.25
2,47.263000000000005,39.221
2,47.278,39.075
1,47.248999999999995,38.943000000000005
3,47.058,38.855
2,47.073,38.708
2,47.043,38.533
1,47.058,38.372
2,47.043,38.254
2,47.028999999999996,38.137
2,47.013999999999996,37.976
2,47.058,37.859
3,47.058,37.727
2,47.043,37.595
2,46.985,37.463
1,46.912,37.361
0,46.897,37.229
1,46.897,37.111999999999995
1,46.853,36.995
1,46.765,36.863
1,46.736000000000004,36.76
2,46.765,36.658
2,46.736000000000004,36.541
2,46.692,36.365
2,46.575,36.277
1,46.633,36.145
2,46.633,35.999
2,46.619,35.852
2,46.56,35.735
2,46.486999999999995,35.618
2,46.413999999999994,35.471
2,46.34,35.369
3,-83.071,-161.836
3,-82.837,-163.477
3,-82.01700000000001,-157.91
3,-81.372,-161.07399999999998
3,-81.577,-162.012
3,-81.313,-163.77
3,-79.84899999999999,-155.566
4,-79.995,-153.92600000000002
3,-80.669,-59.707
3,-80.933,-61.934
3,-80.72800000000001,-64.043
3,-80.493,-66.27
3,-80.405,-65.332
3,-80.376,-63.105
3,-79.995,-61.582
2,-79.73100000000001,-59.941
2,-79.96600000000001,-30.761999999999997
2,-79.96600000000001,-30.645
2,-79.61399999999999,-32.52
2,-79.585,-66.27
3,-80.054,-66.387
3,-79.497,-68.145
2,-79.233,-67.207
3,-79.84899999999999,-160.371
3,-79.64399999999999,-162.59799999999998
3,-78.97,-164.00400000000002
3,-78.794,-161.77700000000002
4,-79.40899999999999,-159.668
4,-79.702,-70.723
2,-78.911,-70.84
2,-78.56,-68.73
2,-78.472,-66.738
2,-79.40899999999999,-68.848
2,-78.735,-44.355
3,-79.468,-42.949
2,-80.347,-44.473
2,-80.64,-46.699
2,-80.72800000000001,-48.926
2,-80.903,-51.035
3,-80.933,-53.379
1,-79.819,-53.73
2,-78.501,-50.684
1,-78.003,-48.809
1,-77.798,-46.582
1,-78.09100000000001,-44.355
3,-77.329,-150.41
3,-77.388,167.988
3,-77.681,168.457
4,-77.681,166.582
3,-77.388,167.40200000000002
2,-75.542,-145.488
2,-74.399,-132.627
1,-74.34100000000001,-131.748
1,-74.253,-116.807
1,-73.90100000000001,-116.572
1,-73.931,-118.916
1,-74.312,-120.85
1,-74.37,-122.84200000000001
1,-73.667,-122.84200000000001
2,-74.487,-20.42
2,-74.01899999999999,-21.592
3,-73.491,169.541
1,-73.726,-125.068
1,-74.253,-124.24799999999999
1,-73.872,-126.416
1,-73.286,-126.885
2,-73.081,-73.682
2,-72.964,-93.955
2,-72.583,-95.186
2,-72.7,-16.143
3,-72.056,-12.627
1,-71.938,-96.064
1,-72.378,-95.479
1,-72.554,-97.646
1,-72.378,-99.756
1,-72.202,-101.98200000000001
1,-71.851,-100.57600000000001
1,-71.689,-98.37899999999999
1,-70.708,-73.564
1,-71.089,-75.732
1,-70.767,-75.205
2,-70.679,-60.908
2,-70.62,3.0180000000000002
3,-70.532,-2.9589999999999996
2,-70.26899999999999,-71.631
2,-70.327,5.771
1,-70.063,26.514
2,-70.03399999999999,10.811
1,-70.122,-75.67399999999999
1,-70.122,-74.619
1,-69.712,16.317999999999998
2,-70.532,-68.525
2,-72.29,-68.584
3,-72.671,-70.693
1,-72.554,-72.92
2,-72.085,-71.748
2,-71.851,-71.33800000000001
2,-72.02600000000001,-73.21300000000001
2,-72.02600000000001,-75.029
1,-71.382,-74.268
1,-71.235,-72.861
2,-70.825,-71.221
1,-70.737,-71.221
3,-69.888,-71.92399999999999
2,-69.624,-72.1
1,-68.862,-71.279
2,-68.804,-60.791000000000004
4,-67.42699999999999,164.912
3,-66.87,85.986
2,-66.782,86.279
1,-66.108,100.28299999999999
2,-66.021,96.885
2,-65.69800000000001,92.49
2,-65.874,100.986
2,-65.61,101.162
2,-65.229,-59.56100000000001
2,-63.706,-60.615
3,-63.208,-55.107
3,-63.208,-56.571999999999996
1,-62.943999999999996,-62.373000000000005
2,-62.505,-60.205
3,-62.622,-60.556999999999995
3,-62.3,-58.857
4,-61.128,-53.994
3,-60.776,-44.736000000000004
3,-60.513000000000005,-45.908
4,60.336999999999996,-165.967
4,60.425,-152.02100000000002
4,60.396,-172.47099999999998
2,60.601000000000006,-64.658
2,61.89,-64.95100000000001
2,62.24100000000001,-79.248
2,62.417,-79.834
2,62.681000000000004,-74.15
2,62.153,-83.70100000000001
3,62.974,-82.354
3,63.091,-77.842
2,63.413000000000004,-76.904
4,63.442,-169.6
4,63.032,-169.775
4,63.501000000000005,-171.826
3,64.96600000000001,-168.076
1,65.69800000000001,-65.83
3,65.171,-83.76
2,64.468,-81.768
1,63.735,-80.303
3,63.677,-82.471
3,63.765,-83.70100000000001
2,63.29600000000001,-85.635
3,63.794,-87.1
3,65.171,-86.162
2,66.643,42.611999999999995
1,68.042,-109.072
3,67.896,-73.389
2,68.101,-74.209
2,67.544,-75.08800000000001
2,67.42699999999999,-77.197
2,68.335,-75.67399999999999
2,68.657,-78.545
1,68.862,-114.404
2,69.067,-90.264
2,69.097,-78.545
2,69.419,-76.78699999999999
1,69.39,-135.674
1,69.009,48.193000000000005
2,69.243,50.18600000000001
2,69.624,-77.959
2,70.093,-86.807
2,69.44800000000001,-52.295
2,69.507,-54.111000000000004
2,70.327,-54.229
1,69.829,-52.06100000000001
2,70.649,-100.34200000000001
3,70.737,160.752
2,71.118,-53.408
2,73.081,79.072
2,73.081,76.084
2,73.05199999999999,70.693
2,73.521,70.928
3,73.55,75.67399999999999
3,72.993,-105.088
3,71.499,-104.32600000000001
2,70.708,-103.213
0,70.21,-101.162
3,69.653,-101.514
2,69.214,-101.807
3,68.804,-103.33
3,69.097,-105.322
3,69.214,-106.963
2,68.71600000000001,-109.072
3,68.51100000000001,-111.29899999999999
4,68.59899999999999,-113.35
1,69.243,-115.10700000000001
1,69.741,-117.15799999999999
1,70.26899999999999,-115.57600000000001
1,70.298,-113.35
0,70.562,-112.939
1,70.59100000000001,-115.166
0,70.562,-117.334
0,71.206,-117.39299999999999
0,71.382,-117.21700000000001
0,71.733,-119.15
0,72.642,-118.213
2,73.14,-116.045
4,73.05199999999999,-113.936
3,72.993,-112.822
2,72.46600000000001,-111.006
2,72.964,-109.95100000000001
3,71.997,-108.311
2,72.554,-107.9
3,73.315,-106.963
2,73.726,-106.553
3,73.403,-104.50200000000001
2,73.169,143.232
2,73.345,140.947
3,73.667,140.654
2,74.01899999999999,83.87700000000001
3,73.286,-97.705
3,73.11,-96.59200000000001
1,71.763,-96.943
2,71.294,-98.87700000000001
3,72.173,-100.811
4,72.847,-102.686
1,72.759,-100.693
3,73.579,-101.396
3,73.90100000000001,-99.463
3,73.90100000000001,-97.646
2,74.077,82.412
4,60.103,-142.705
3,60.278,-144.814
3,60.483000000000004,-146.572
4,60.894,-147.51
4,60.103,-147.451
4,60.161,-151.494
4,61.245,-150.439
4,60.542,-152.256
4,60.571000000000005,-165.38099999999997
4,61.45,-165.85
4,62.534,-165.088
1,63.062,-163.389
1,63.53,-162.158
1,64.321,-161.221
2,64.702,-161.689
2,64.556,-163.68200000000002
2,64.556,-165.908
2,65.405,-167.49
1,66.108,-166.67
2,66.577,-164.502
2,66.108,-163.037
1,66.372,-161.572
1,67.017,-163.037
2,67.896,-164.97099999999998
2,68.423,-166.49400000000003
2,68.95,-164.61900000000003
2,69.946,-162.861
2,70.415,-160.752
2,70.825,-158.584
2,71.411,-156.475
2,71.03,-154.6
1,70.884,-152.49
1,70.562,-150.908
1,70.47399999999999,-148.74
1,70.23899999999999,-146.514
1,70.03399999999999,-144.346
1,69.858,-142.119
0,69.624,-139.893
1,69.185,-138.252
1,69.27199999999999,-136.025
1,69.624,-134.619
1,69.653,-132.92
1,70.15100000000001,-130.811
1,69.829,-130.107
1,69.976,-128.936
1,70.59100000000001,-127.939
2,69.47800000000001,-126.12299999999999
0,70.21,-124.6
1,69.39,-123.779
0,69.8,-121.846
2,69.331,-119.678
2,68.979,-117.45100000000001
2,68.921,-115.28299999999999
3,68.39399999999999,-113.936
3,67.808,-114.87299999999999
3,67.69,-112.646
2,67.925,-110.479
2,67.749,-109.42399999999999
1,67.983,-108.135
3,68.657,-108.01799999999999
3,68.892,-105.85
3,68.36399999999999,-104.854
3,67.954,-102.979
3,67.896,-100.811
3,67.866,-98.64299999999999
2,68.569,-97.939
